Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Pedodontics,5. DISEASES OF CHILD,13,"In which of the following patient, there is 10-20 fold increased risk of leukemia during infancy?",Pierre Robbin syndrome,Fragile X syndrome,Down syndrome,None,C,"'C' [Mc.Donald 9th ed 474]
The increased risk of leukemia for people with Down syndrome has been estimated as a 10-20 fold higher than for general population. The school aged children are most likely to experience acute lymphoblastic leukemia.",
Pedodontics,5. DISEASES OF CHILD,14,The most common cause of inflammation of gingiva in children is:,Juvenile periodontitis,Acute herpetic gingivostomatitis,Diphtheria,Leukemia,B,'B' [Shobha Tandon 1st ed 661],
Pedodontics,5. DISEASES OF CHILD,15,"In a 6-month-old child, thick curd like white patch appears on the buccal mucosa. On rubbing it leaves an erythematous patch. Most likely diagnosis is:",Tuberculosis,Lichen planus,Lupus erythematous,Candidiasis,D,'D' [Shobha Tandon 1st ed 682],
Pedodontics,5. DISEASES OF CHILD,16,If tooth is present at the time of birth is known as,Neonatal tooth,Perinatal tooth,Natal tooth,Prenatal tooth,C,"'C' [Shobha Tandon 1st ed 107]
- Natal teeth - Teeth present at birth.
- Neonatal teeth - Teeth that erupt within 30 days after birth. 90% of the precociously erupted teeth are deciduous teeth (mandibular incisors) and 10% are supernumerary teeth. Natal teeth are more common than neonatal teeth.",
Pedodontics,5. DISEASES OF CHILD,17,Root completion in primary teeth is by the age of,1 - 3years,5 -6 years,3 - 4 years,7 -8 years,C,'C' [Shobha Tandon 1st ed 91],
Pedodontics,5. DISEASES OF CHILD,18,"""Dentitia Tarda"".",Resorption of the deciduous dentition,Premature loss of the deciduous dentition,Retarded eruption of deciduous dentition,Early eruption of deciduous dentition,C,"'C' [Check Explanation Below]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Term</th><th>Meaning</th></tr></thead><tbody><tr><td>Dentitia Tarda</td><td>Retarded eruption of deciduous dentition</td></tr><tr><td>Dentitio precox</td><td>Predeciduous dentition</td></tr><tr><td>Dentitis dificilis</td><td>Teething problem</td></tr><tr><td>Difficult eruption</td><td>Eruption gingivitis</td></tr></tbody></table>",
Pedodontics,5. DISEASES OF CHILD,19,The neonatal teeth in infants are,Teeth of normal series usually,Supernumerary teeth,Only calcified structures,Only keratinised structures,A,'A' [Shobha Tandon 1st ed 107],
Pedodontics,5. DISEASES OF CHILD,20,In 8 years old child the drug of choice in the treatment of ANUG (Acute necrotizing ulcerative gingivitis),Amino glycoside,Penicillin,Tetracycline,Ciprofloxacin,B,"'B' [Shoba Tandon 2nd ed 770]
Penicillin is the antibiotic of choice in ANUG. Erythromycin can be given in patients allergic to penicillin.",
Pedodontics,5. DISEASES OF CHILD,21,Parrot like repetitive speech is found in,Autism,Cerebral palsy,Marfan's syndrome,Mental retardation,A,"'A' [Shobha Tandon 1st ed 554]
Autism is a disturbance of mental and emotional development that causes problem in learning, communication and is manifested in the first three years of life. Children have poor muscle tone, language disturbance, parrot like repetitive speech, extreme loneliness and aggressive and destructive behaviour to fearful situations.",
Pedodontics,5. DISEASES OF CHILD,22,"A mother and her 4 year old son are seated alone in a reception area with the child staring off into space, rocking and constantly twisting a strand of hair about his fingers. Upon entry of another person, the child begins to beat his fist against the side of his face and behaves as though he does not hear his mother speaking to him. This behavior is most characteristic of:",An autistic child,A mentally retarded child,First dental appointment anxieties of a 4 year old child,A child with a chronic seizure disorder,A,'A' [Mc Donald 8th ed 543],
Pedodontics,5. DISEASES OF CHILD,23,"A 3-year-old child presents with only deciduous canine and molars. The child has light fine hair, light complexion and overall appearance of an older person. The findings suggest:",Cleidocranial dysostosis,Osteogenesis imperfecta,Crouzan's disease,Ectodermal dysplasia,D,'D' [Mc Donald 5th ed 113],
Pedodontics,5. DISEASES OF CHILD,24,In a type of cerebral palsy characterized by sudden violent involuntary contraction of a muscle or group of muscles there is,Spasticity,Ataxia,Athetosis,Rigidity,A,"'A' [Shobha Tandon 1st ed 542]
Cerebral palsy is a non progressive lesion which occurs in the developing brain before, during or after birth. Its classification is mainly of anatomical and physiological type.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Type</th><th>Description</th></tr></thead><tbody><tr><td>Spasticity</td><td>Seen in 70% cases. Sudden violent involuntary contraction of muscles with marked hypertonicity.</td></tr><tr><td>Athetosis</td><td>Seen in 15% cases. Slow, worm like, purposeless involuntary muscle contraction. Basal ganglia is involved.</td></tr><tr><td>Ataxia/ Rigidity</td><td>Disturbances in balance and equilibrium. Marked resistance to passive movements. Voluntary movements are slow and stiff.</td></tr></tbody></table>",
Pedodontics,5. DISEASES OF CHILD,25,Which of the following statements about cerebral palsy is correct.,Disturbances of balance and equilibrium - Ataxia,"Slow, worm like, constant involuntary uncontrollable purposeless movement - Athetosis",Hypertonic muscles showing marked resistance to passive motion - rigidity,All of the above,D,'D' [Shobha Tandon 1st ed 542],
Pedodontics,5. DISEASES OF CHILD,26,The two most common types of cerebral palsy are,Spasticity and tremor,Athetosis and rigidity,Spasticity and Athetosis,Ataxia and Athetosis,C,'C' [Shobha Tandon 1st ed 542],
Pedodontics,5. DISEASES OF CHILD,27,Down's syndrome patients shows:,Early exfoliation of deciduous teeth,Microdontia of teeth/over retained teeth,Periodontitis,All of the above,D,"'D' [Shobha Tandon 1st ed 540]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th colspan='2'>Important features of down syndrome</th></tr></thead><tbody><tr><td>Head</td><td>- Brachycephalic with flat occipit.<br>- Open sutures with large anterior fontanelle.</td></tr><tr><td>Eyes</td><td>- Upwards and outwards slanting with thick epicanthal folds.</td></tr><tr><td>Hands and feet</td><td>- Short and broad arms.<br>- 1st and 2nd toes are widely spaced.</td></tr><tr><td>Skin</td><td>- Dry, rough with hyperkeratosis.</td></tr><tr><td>Muscles</td><td>- Hypotonic with hypermobility.</td></tr><tr><td>I.Q.</td><td>- 25 to 50</td></tr><tr><td>Dental Problems</td><td>- Hypoplastic maxilla<br>- Macroglossia<br>- Class III tendency<br>- Scrotal/fissured tongue<br>- Anterior and posterior crossbite<br>- ANUG</td></tr><tr><td>Teeth</td><td>- Microdontia<br>- Conical teeth<br>- Delayed eruption<br>- Over retained deciduous teeth<br>- Prepubertal periodontitis<br>- Decreased incidence of caries</td></tr></tbody></table>

Note:
Many books say that Down syndrome is characterised by overretained deciduous teeth. But McDonald 10th ed has two contradictory statements. McDonald 10th ed Pg 48 says that ""Early loss of primary teeth is seen in systemic conditions like Hypophosphatemia, Coffin-Lowry syndrome, Down syndrome, Ehlers-Danlos syndrome type IV and VIII, Hajdu-Cheney syndrome, hyperpituitarism, hyperthyroidism, Juvenile diabetes, Papillon-Lefevre syndrome, Progeria, Singleton-Merten syndrome, Langerhan's cell histiocytosis and the leukemias"".

In the same 10th ed Pg 362, ""It is mentioned that Down syndrome shows delayed eruption of the teeth frequently. The first primary teeth may not appear until 2 years of age, and the dentition may not be complete until 5 years of age. The eruption often follows an abnormal sequence, and some of the primary teeth may be retained until 15 years of age. But at the end of the same paragraph, the author has mentioned that Delayed tooth eruption is common but sporadic in children with Down syndrome.""

To conclude ""Down syndrome shows delayed eruption and early exfoliation of both primary and permanent dentitions. But in some children, overretained primary teeth are also seen"".",
Pedodontics,5. DISEASES OF CHILD,28,Which is the typical facies of Down syndrome?,Hypoplastic maxilla,Prognathic maxilla,Retrognathic mandible,Prognathic mandible,A,'A' [Shobha Tandon 1st ed 539],
Pedodontics,5. DISEASES OF CHILD,29,After treating the cleft palate the occlusion is,Normal occlusion,Unilateral and bilateral crossbite,Anterior open bite,Anterior deep bite,B,"'B' [Mc Donald 8th ed 708, 709]",
Pedodontics,5. DISEASES OF CHILD,30,What are conditions occur more frequently in children with cerebral palsy?,Malocclusion,Bruxism,Dental caries and periodontal disease,All of the above are correct,D,'D' [Shobha Tandon 1st ed 543],
Pedodontics,5. DISEASES OF CHILD,31,"In interproximal plaque, pH drops for",20 minutes,60 minutes,120 minutes,180 minutes,C,"'C' [Mc Donald 8th ed 220]
Acidity of plaque located in interproximal areas, may remain below critical pH for up to 2 hours after carbohydrate ingestion.",
Pedodontics,5. DISEASES OF CHILD,32,"In treating mentally retarded children, generally finds that they:",Respond inconsistently,Can be controlled in ways similar to normal children,Respond similarly to normal children of the same mental age,All of the above,D,'D' [Mc Donald 8th ed 194],
Pedodontics,5. DISEASES OF CHILD,33,Head shape in Down's syndrome is typically,Mesocephalic,Dolicocephalic,Brachycephalic,Acephalic,C,'C' [Shobha Tandon 1st ed 539],
Pedodontics,5. DISEASES OF CHILD,34,Patients with Down's syndrome normally have:,IQ score above 80,Brachycephalic skull,Stiff muscles,All of the above,B,'B' [Shobha Tandon 1st ed 540],
Pedodontics,5. DISEASES OF CHILD,35,Most common malignant tumor in child:,Osteosarcoma,Ewing sarcoma,Metastatic carcinoma,Osteoma,A,"'A' [Mc Donald 8th ed 543]
Leukemia (accounts for about 34% of childhood cancer cases) and Brain and CNS tumors (27%), are most common malignant tumours in children. In bone tumours (which account for about 4% of childhood cancers), osteosarcoma is most common (3%) followed by ewing's sarcoma (1%).",
Pedodontics,5. DISEASES OF CHILD,36,When natal teeth are present the most common and preferable approach is to:,Extract the teeth,Grind the sharp incisal edges,Take radiograph and determine the status of adjacent unerupted teeth,Retain the teeth if possible,D,"'D' [Mc Donald 8th ed 183]
The preferable approach is to leave the tooth in place and to explain the parents about the desirability of maintaining this tooth in the mouth because of importance in the growth and uncomplicated eruption of the adjacent teeth. Within a relatively short time, the prematurely erupted tooth will become stabilized and the other teeth in the arch will erupt. (Extraction is emotionally difficult for the parents and sometimes, incomplete removal of odontogenic cellular remnants may subsequently develop atypical tooth like structures that require additional treatment)

A child of 2 month age is having rootless tooth like structure in lower front region at the level of gingiva, treatment of choice. (AIIMS MAY-14)
a) Extraction immediately under LA
b) Reassure the patient root will develop later (correct answer)
c) Extraction under GA
d) None",
Pedodontics,5. DISEASES OF CHILD,37,"According to Stanford-Binet test, non trainable type of mental retardation has an IQ of:",Below 20,Between 36-51,Above 51,Between 90 - 130,A,'A' [Mc Donald 8th ed 37],
Pedodontics,5. DISEASES OF CHILD,38,Which of the following is not a type of cerebral palsy:,Spasticity,Autism,Ataxia,Athetosis,B,"'B' [Mc Donald 8th ed 543]
Autism is an incapacitating disturbance of mental and emotional development that causes problems in learning, communicating and relating others. The disease manifests itself during the first 3 years of life and is difficult to diagnose. It is believed to be caused by a physical disorder of the brain. The affected children will usually have IQ scores between 50 and 70.

The affected children will have multiple medical and behavioural problems that make dental treatment difficult. They have poor muscle tone, poor coordination, drooling, a hyperactive knee jerk, and strabismus and 30% eventually develop epilepsy. Because of poor tongue coordination, children with autism tend to pouch food instead of swallowing. During provision of treatment the use of papoose board or pedi-wrap and preappointment conscious sedation are necessary sometimes.",
Pedodontics,5. DISEASES OF CHILD,39,"The patient's ability to maintain an independent airway, and respond appropriately to physican stimulation and verbal commands is seen in",General Anesthesia,Deep Sedation,Conscious Sedation,Deep Sedation and General Anesthesia,C,"'C' [Shobha Tandon 1st ed 154]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Term</th><th>Definition</th></tr></thead><tbody><tr><td>Conscious sedation</td><td>A minimally depressed level of consciousness that retains the patient's ability to maintain an airway independently and respond appropriately to physical stimulation and verbal command.</td></tr><tr><td>Deep sedation</td><td>A controlled state of depressed consciousness, accompanied by a partial loss of protective reflexes including inability to respond purposefully to a verbal command.</td></tr><tr><td>General anaesthesia</td><td>A controlled state of unconsciousness, accompanied by partial or complete loss of protective reflexes, including inability to maintain an airway independently and respond purposefully to physical stimulation or verbal command.</td></tr><tr><td>Ambulatory/ Outpatient or day care anesthesia</td><td>Refers to delivery of anesthetic care in which patients are discharged home on the day of treatment.</td></tr></tbody></table>",
Pedodontics,5. DISEASES OF CHILD,40,Kanner's syndrome is also known as,Autism,Osteogenesis imperfecta,Trigeminal neuralgia,Diabetes mellitus type I,A,"'A' [www.whonamedit.com/synd.cfm/3458.html]
Kanner's syndrome is a serious disorder of early childhood presenting in 2nd or 3rd years of life. The principal clinical features are lack of responsiveness to other human beings with detachment from parents or others; absence or abnormality of language development and speech; behaviour abnormality, with temper tantrums and repetitive activities. Many of the children are mentally retarded and 50% show marked delay in motor milestones. The child appears alert and attractive inspite of odd behaviour. Kanner's syndrome is also known as Kanner's autism or Asperger's syndrome or infantile autism. The two associated persons with this syndrome are Kanner and Asperger.",
Pedodontics,5. DISEASES OF CHILD,41,Alveolar grafting in a patient of cleft should ideally be placed?,"Before maxillary expansion, cross bite correction and before cuspid eruption","Before maxillary expansion, cross bite correction and after cuspid eruption","After maxillary expansion, cross bite correction and after cuspid eruption","After maxillary expansion, cross bite correction and before cuspid eruption",D,"'D' [Mc Donald 8th ed 699-702]
A successful alveolar cleft bone graft satisfies several objectives. In addition to giving bony support for the teeth adjacent to the cleft and providing bone through which teeth can erupt, it offers maxillary arch continuity and aids in closure of oronasal fistula.

It is preferable to expand the collapsed segments to as optimum an arch form as possible before bone grafting. Pregraft expansion also widens the cleft site, allowing better access for nasal floor closure.",
Pedodontics,5. DISEASES OF CHILD,42,Chronic periapical infection in primary molars is first noted as,Rarefaction of bony furcation,As internal resorption,As rarefaction of Periapical tissues,Widening of Periodontal ligament space,A,'A' [Ingle 5th ed 861],
Pedodontics,5. DISEASES OF CHILD,43A,"A 10 years old female patient diagnosed as a case of down's syndrome having mosaicism variety. (COMEDK-2011)

A) Which type of Head shape is commonly seen?",Oligocephaly,Dolicocephaly,Brachy cephaly,Mesio cephaly,C,'C' [Shoba Tandon 1st ed 539],
Pedodontics,5. DISEASES OF CHILD,43B,"A 10 years old female patient diagnosed as a case of down's syndrome having mosaicism variety. (COMEDK-2011)

B) Often IQ of the patient will be",IQ - 140 - 170,IQ-120-139,IQ-110-119,IQ-25-50,D,'D' [Shoba Tandon 1st ed 540],
Pedodontics,5. DISEASES OF CHILD,43C,"A 10 years old female patient diagnosed as a case of down's syndrome having mosaicism variety. (COMEDK-2011)

C) The syndrome is usually associated with",Congenital heart lesions,Respiratory disorders,Endocrinal abnormalities,Cleft lip and Palate,A,"'A' [Shoba Tandon 1st ed 540]
Congenital heart lesions are found in upto 50% of down syndrome patients. Eg: Atrial septal defect, ventricular septal defect",
Pedodontics,5. DISEASES OF CHILD,43D,"A 10 years old female patient diagnosed as a case of down's syndrome having mosaicism variety. (COMEDK-2011)

D) Following dental problem are usually associated with it, except",Retarded eruption,Late shedding of deciduous teeth,Hypodontia,Microdontia,B,"'B' [Shoba Tandon 1st ed 540]
Down syndrome is associated with premature exfoliation or marked mobility of teeth in childhood or adolescence.

Other conditions that are associated with premature exfoliation are:
- Acatalasia
- Chediak-Higashi syndrome
- Coffin-Lowry syndrome,
- Ehlers-Danlos syndrome types IV and VIII
- Hajdu-Cheney syndrome
- Hyperpituitarism,
- Hyperthyroidism,
- Juvenile diabetes
- Papillon-Lefevre syndrome
- Progeria
- Singleton-Merten syndrome
- Histiocytosis X groups
- Leukemias

Which of the following conditions is NOT characterized by periodontal destruction around primary tooth? (PGI June-2014)
a) Hypophosphatasia
b) Cystic fibrosis
c) Ehlers-Danlos syndrome
d) Steven-jhonsan syndrome (correct answer)",
Pedodontics,6. MISCELLANEOUS,1,Chromosomal abnormalities are features of all except,Down's syndrome,Cleft palate,Most cases of chronic myeloid leukemia,Turner's syndrome,B,"'B' [Shobha Tandon 1st ed 574]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Condition</th><th>Chromosomal Abnormality</th></tr></thead><tbody><tr><td>Downs syndrome</td><td>Trisomy 21</td></tr><tr><td>Klinefelter's syndrome</td><td>Trisomy 46, XXY</td></tr><tr><td>Turner's syndrome</td><td>Monosomy 45, XO</td></tr><tr><td>Chronic myeloid leukemia</td><td>Philadelphia chromosome (9, 22)</td></tr></tbody></table>",
Pedodontics,6. MISCELLANEOUS,2,Routine radiographic examination of a 6-year-old child discloses a supernumerary tooth between central incisors. The dentist should,Delay removal of the supernumerary tooth until its eruption,Wait until the child is 12 years,Remove if the tooth develops a cyst,Removal as soon as possible without injury to the central incisors.,D,'D' [Mc Donald 5th ed 657],
Pedodontics,6. MISCELLANEOUS,3,Regarding OPD general anaesthesia in dental chair absolute contraindication are all except?,Children with minimal dental needs,Serious medical disease,Edema of floor of mouth,Trismus,A,"'A' [Mc Donald 8th ed 278]
Contraindications of GA:
- Serious medical disease.
- Healthy and co-operative patients with minimal dental needs.",
Pedodontics,6. MISCELLANEOUS,4,Abnormality in morphodifferentiation stage of tooth development results in:,Mottled enamel,Mesiodens,Dens in dente,Dentinogenesis imperfecta,C,"'C' [Mc Donald 8th ed 53]
In the morpho-differentiation stage, the formative cells are arranged to outline the form and size of the tooth. This process occurs before matrix deposition. The morphologic pattern of the tooth becomes established when the inner enamel epithelium is arranged so that the boundary between it and the odontoblasts outlines the future dentino-enamel junction. Disturbances and aberrations in morpho-differentiation lead to abnormal forms and sizes of teeth.

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Stage of Tooth Development</th><th>Disturbances</th></tr></thead><tbody><tr><td>Initiation</td><td>- Missing teeth<br>- Fusion<br>- Germination<br>- Hypodontia<br>- Hyperdontia</td></tr><tr><td>Proliferation</td><td>- Supernumerary tooth<br>- Odontoma</td></tr><tr><td>Histo-differentiation</td><td>- Amelogenesis imperfecta<br>- Dentinogenesis imperfecta<br>- Atypical osteodentin formation</td></tr><tr><td>Morpho-differentiation</td><td>- Peg teeth<br>- Dense in Dente<br>- Microdontia<br>- Macrodontia<br>- Twinning<br>- Absence of Cusp or root</td></tr><tr><td>Apposition</td><td>- Hypoplasia<br>- Concrescence</td></tr></tbody></table>",
Pedodontics,6. MISCELLANEOUS,5,Dentinogenesis imperfecta occurs in which state of tooth development,Initiation,Histodifferentiation,Morphodifferentiation,Maturation,B,'B' [Mc Donald 8th ed 53],
Pedodontics,6. MISCELLANEOUS,6,Supernumerary teeth are in all except,Ectodermal dysplasia,Gardner's syndrome,Cleft palate cases,Cleidocranial dysostosis,A,'A' [Shafer 4th ed 807],
Pedodontics,6. MISCELLANEOUS,7,Which of the following is not seen in cleft lip and palate?,Enamel hypoplasia,Developmental cysts,Supernumerary teeth,Missing teeth,B,"'B' [Shobha Tandon 1st ed 581]
Clinical features of cleft lip and palate:
- Hypoplastic maxilla.
- Shallow gingivo labial sulcus.
- Nose deformity (tip deviated to normal side)
- Hypoplastic teeth (laterals and canine on cleft side)
- Supernumerary teeth.
- Congenitally missing teeth.
- Geminated, fused, conical teeth.
- Feeding difficulties.
- Posterior cross bite.",
Pedodontics,6. MISCELLANEOUS,8,The oral findings in erythroblastosis fetalis is mainly:,Dentinal dysplasia,Hypoplastic teeth,Pigmented teeth,All of the above,C,'C' [Shafer 4th ed 729],
Pedodontics,6. MISCELLANEOUS,9,The 2nd common most supernumerary teeth is,Mesiodens,Distal to 3rd molar in maxilla,Distal to mandibular 3rd molar,Para molars,B,"'B' [Shafer 1st ed 49]
The order of most common supernumerary teeth are:
- Mesiodens
- Maxillary 4th molar
- Mandibular 4th molar
- Maxillary paramolars
- Mandibular premolars
- Maxillary lateral incisors",
Pedodontics,6. MISCELLANEOUS,10,The developmental cause of cleft lip is failure of,Palatine processes to unite,Maxillary processes to unite,Maxillary processes unite with the frontonasal process,Maxillary processes unite with the palatine process.,C,"'C' [Shobha Tandon 1st ed 574]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Cleft Type</th><th>Cause</th></tr></thead><tbody><tr><td>Cleft lip</td><td>Failure of fusion between maxillary process with medial nasal process (frontonasal process)</td></tr><tr><td>Oblique facial cleft</td><td>Failure of fusion between maxillary process and lateral nasal process</td></tr><tr><td>Mid line cleft</td><td>Failure of fusion of medial nasal processes.</td></tr><tr><td>Cleft palate</td><td>Failure of fusion of palatal shelves.</td></tr></tbody></table>",
Pedodontics,6. MISCELLANEOUS,11,"Although each carious lesion is individual & influenced by multiple factors, the carious process is generally:",Continuous,Rapid,Intermittent,Slow,C,"'C' [Essential of dental caries by Edwina kidd 3rd ed 135]
Caries process is dynamic intermittent rather than continuous, with episodes of demineralization and redeposition.",
Pedodontics,6. MISCELLANEOUS,12,Preventive pit and fissure sealant in children should have:,High compressive strength,Low viscosity,Hybrid composite with filler,None of the above.,B,"'B' [Shobha Tandon 2nd ed 259]
Requisites of an efficient sealant:
- Low viscosity allowing penetration into deep and narrow fissures.
- Adequate working time
- Resistance to wear
- Good adhesion to enamel
- Cariostatic action
- Minimum irritation to tissues.",
Pedodontics,6. MISCELLANEOUS,13,A distinct proliferative clinical entity originating as a response of oral tissue to local irritation that occurs at any age and on the gingiva is,Mucocele,Hemangioma,Traumatic neuroma,Pyogenic granuloma,D,'D' [Mc Donald 8th ed 151],
Pedodontics,6. MISCELLANEOUS,14,According to Berley the most ankylosed tooth is,Primary incisor,Primary canine,Primary maxillary molar,Primary mandibular molar,D,'D' [Mc Donald 8th ed 184-187],
Pedodontics,6. MISCELLANEOUS,15,Median palatal cyst is,Radicular cyst,Residual cyst,Fissural cyst,None of the above,C,'C' [Shafer 4th ed 72],
Pedodontics,6. MISCELLANEOUS,16,There is intrusion of 51 in a 3 year 7 month old child and radiographs shows foreshortened image. Probable treatment is,Wait and watch,Immediately extract,Splint,Immediate reposition surgically,A,'A' [Shoba Tandon 2nd ed 591],
Pedodontics,6. MISCELLANEOUS,17,Etiology of mucocele is related to,Mechanical trauma to the minor salivary gland excretory duct,Salivary calculi in the excretory duct of major salivary gland,Acute infections,Smoking tobacco,A,"'A' [Mc Donald 8th ed 155]
Mucocele is primarily an extravasation cyst whereas Ranula is a retention cyst.",
Pedodontics,6. MISCELLANEOUS,18,A patient feels that his molar is extruded from the socket and is tender to percussion. This can be due to:,Periapical cyst,Periapical granuloma,Periapical abscess,Furcation involvement,C,'C' [Mc Donald 8th ed 105],
Pedodontics,6. MISCELLANEOUS,19,Cellulitis is defined as inflammation of,Skin,Subcutaneous tissue,Deep fascia,Muscle,B,"'B' [Mc Donald 8th ed 106]
Cellulitis is acute bacterial infection of the skin and subcutaneous tissue most often caused by streptococci or staphylococci.",
Pedodontics,6. MISCELLANEOUS,20,A bacterium not associated with caries process is,Streptococcus mutans,Staphylococcus aureus,Lactobacillus acidophilus,Actinomyces,B,'B' [Shobha Tandon 1st ed 189],
Pedodontics,6. MISCELLANEOUS,21,The acid in saliva is neutralized by,CO2,HCO3,H3PO4,Proteins,B,'B' [Shobha Tandon 1st ed 191],
