Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Pedodontics,10. RECENT PAPERS 2019-20 PEDODONTICS,18,Surgical extrusion is indicated if the crown is intruded more than?,1mm,2mm,4mm,7mm,D,"D' [Guidelines for the management of Traumatic Dental Injuries: Fractures and Luxation of Permanent teeth. Pg:402 AAPD guidelines.]
Teeth with incomplete root formation:
â¢ Allow eruption without intervention
â¢ If no movement within few weeks, initiate orthodontic repositioning.
â¢ If tooth is intruded more than 7mm, reposition surgically or orthodontically.

Teeth with complete root formation:
â¢ Allow eruption without intervention if tooth intruded less than 3mm. If no movement after 2-4 weeks, reposition surgically or orthodontically before ankylosis can develop.
â¢ If tooth is intruded 3-7 mm, reposition surgically or orthodontically.
â¢ If tooth is intruded beyond 7mm, reposition surgically.
â¢ The pulp will likely become necrotic in teeth with complete root formation. Root canal therapy using a temporary filling with calcium hydroxide is recommended and treatment should begin 2-3 weeks after repositioning.
â¢ Once an intruded tooth has been repositioned surgically or orthodontically, stabilize with a flexible splint for 4 weeks",Requires image: Clinical photograph showing intruded crown
Pedodontics,10. RECENT PAPERS 2019-20 PEDODONTICS,19,WHO has restricted sugar intake in diet up to?,5 to 10%,10 to 15%,20 to 50 %,>50 %,A,"A' [Pediatric Restorative Dentistry edited by Soraya Coelho Leal 1st ed 41]
The World Health Organization's new guidelines recommend reduced intake of free sugars throughout the life course. In both adults and children, the intake of free sugars should be reduced to less than 10% of total energy intake. A further reduction to below 5% of total energy intake would provide additional health benefits.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,1,"The treatment for a fractured maxillary central incisor with pulp involvement in a 8 year old girl, who visited your clinic after 72 hours is",RCT,Pulp Therapy,Apexogenesis,apexification,D,"D' [Nikhil Marwah 3rd Edition, Pg â 152 and 662]
Apexogenesis is indicated for a traumatized or pulpally involved vital permanent tooth when root apex is incompletely formed. Since the patient has visited after 72 hours, and there is pulp involvement there is maximum probability of having a non-vital tooth with immature apex which requires apexification treatment.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,2,Identify the procedure in the picture?,apexogenesis,regeneration,RCT,MTA apexification,D,"D' [Mcdonald 9th ed 417]
Since the root shown in the picture depicts an immature apex and a dense radiopaque apical plug, it denotes MTA apexification. Apexification is a method of inducing apical closure by formation of a mineralized tissue in the apical region of non- vital permanent tooth with an incompletely formed root apex. Apexification can be done with MTA and Calcium hydroxide. In MTA apexification, the apical portion of the canal (4 mm) is filled with MTA and the remaining portion of the root canals is closed with thermoplastic gutta-percha. Recall is done after 3-6 months.

| Thickness of MTA plug in apexification is | |
|---|---|
| a) 1-3 mm | b) 3-5 mm |
| c) 5-7 mm | d) Depends upon root length |
(AIIMS MAY 2024)",Requires image: Radiograph showing MTA apexification procedure
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,3,IAPD Bangkok classification declaration is for?,Severe ECC,ECC,Nursing bottle caries,Rampant caries,B,"B' [IAPD Bangkok Declaration. Int J Paediatr Dent. 2019;29: 384-386.]
IAPD Bangkok Declaration:
â¢ The purpose of this Declaration is to gain worldwide support for an evidence-based definition and a common understanding of the evidence around the aetiology, risk factors, and interventions to reduce Early Childhood Caries (ECC), as well as to mobilize collaborative approaches and policies to diminish this chronic disease.
â¢ Early Childhood Caries (ECC) is defined as the presence of one or more decayed (non-cavitated or cavitated lesions), missing or filled (due to caries) surfaces, in any primary tooth of a child under six years of age.
â¢ To reduce the prevalence and burden of ECC worldwide, the IAPD Bangkok Declaration recommends the following actions: Four key areas requiring action with multiple stakeholders are as follows:
  - Raise awareness of ECC with parents/caregivers, dentists, dental hygienists, physicians, nurses, health professionals, and other stakeholders.
  - Limit sugar intake in foods and drinks and avoid free sugars for children under 2 years of age.
  - Perform twice daily tooth brushing with fluoridated tooth-paste (at least 1000 ppm) in all children, using an age-appropriate amount of paste.
  - Provide preventive guidance within the first year of life by a health professional or community health worker (building on existing programsâeg vaccinationsâwhere possible) and ideally, referral to a dentist for comprehensive continuing care.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,4,First sound develops in childrens?,bilabial,linguodental,Labiodental,sibilant,A,"A' [Shobha Tandon 1st ed 60]
The first sounds are the bilabial sounds m,b,p which is why an infant's first word is likely to be ""mama"" or ""papa"". Somewhat later, the tongue tip consonants /t/ and /d/ appear.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,5,Best treatment option for 2nd deciduous molar would be,extraction,pulpotomy,pulpectomy,filling,A,"A' [Check Explanation of Q 4 in Pediatric Endodontics]
The root is extensively resorbed so it should be extracted.

Contraindications of Pulpectomy in a primary tooth:
â¢ Excessive tooth mobility
â¢ Communication between the roof of the pulp chamber and the region of furcation
â¢ Insufficient tooth structure to allow isolation by rubber dam and extracoronal restoration
â¢ External root resorption
â¢ Internal root resorption in the apical 3rd of the root
â¢ Radicular cyst, dentigerous cyst in association with the primary tooth
â¢ Inter radicular radiolucency that communicates with the gingival sulcus",Requires image: Radiograph showing 2nd deciduous molar with root resorption
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,6,"A mother came to the clinic with 8 years old child and complained of very large front teeth, her elder son of 12 years also has similar problem, on clinical examination child has short upper lip, everted lower lip, deep mentolabial sulcus with a distal step molar relation; however no oral habits could be elicited from the patient, what is the treatment?",Wait and watch,Activator,Herbst appliance,bionator,B,"B' [Check Explanation Below]
Deep mentolabial sulcus is usually found in retropositioned mandible. According to longitudinal study by Bishara et al, cases with a distal step occlusion in the primary dentition resulted in a class II permanent first molar malocclusion, which will not self-correct with growth. A distal step molar relation will lock the mandible and give distal unfavorable component of force with little probability of turning into Class-I. Giving activator (also known as eruption guidance appliance) can guide the rest of the occlusion and at the same time allowing mandible to grow. Activator is indicated in growing young children for the correction of class II malocclusion, which is mainly due to smaller mandible.

If the question was with end-on-molar relation, then we can go with wait and watch (Option B) as growth spurt will lead on to class 1 relation.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,7,"A 3 year old child has injury in maxillary incisor, it is intruded by 4 mm & apex is shifted toward labial cortical plate",Orthodontic extraction,Surgical extraction,Extraction,Wait & watch,D,"D' [Shobha Tandon 2nd ed 591]
The apex of the maxillary incisor is shifted towards the labial plate, indicates that the root is away from the developing permanent tooth bud. Extraction is not indicated in this case and if the tooth is left undisturbed, it usually re-erupts naturally within 3 weeks to 6 months. If the intruded tooth is found impinging on the permanent tooth bud, extraction of the tooth is indicated.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,8,Modeling is based on which theory,Social learning theory.,Classical conditioning,Operant conditioning.,Mahler's theory,A,"A' [Nikhil Marwah 3rd ed 230]
The above image of a dentist operating on a child patient with another child watching the same is an example of Modeling. Modeling is based on Bandura's social learning theory, which states that one's learning or behavior acquisition occurs through observation of suitable model performing a specific behaviour.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,9,Following image is an example of,Social learning,Cognitive learning,Operant conditioning,Classical conditioning,A,"A' [Nikhil Marwah 3rd ed 230]
The above image of a dentist operating on a child patient with another child watching the same is an example of Modeling. Modeling is based on Bandura's social learning theory, which states that one's learning or behavior acquisition occurs through observation of suitable model performing a specific behaviour.",Requires image: Photograph showing dentist treating child while another child observes
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,10,A 3 to 4 yrs. old child comes to your clinic; the mother complains of spacing of teeth which had tight contacts before. What would be the cause for spacing,Underlying pathology,Arch growth,Malocclusion,Dental caries,D,"D' [Check Explanation Below]
Primary teeth without any spaces in between teeth are called closed dentition. Lack of space could be due to either wider primary teeth or reduced arch length. Closed dentition invariably leads to crowding in the permanent dentition. Dental caries is the cause of spacing in a closed dentition for a 3-4 year old child.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,11,A 8Â½ years old child with a complicated crown fracture of 21 comes after 2 days. Pulp shows vitality on checking. What shall be the line of treatment?,RCT,Apexification,Revascularization,Apexogenesis,B,"B' [Cohen 11th ed 765]
Complicated crown fracture describes a fracture of crown involving pulp. Vital pulp therapy can be initiated within 48 hrs otherwise the pulp should be considered non-vital and should be considered for apexification. Pulp sensitivity tests are not reliable on the 2nd day of trauma.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,12,A child with moderate to severe intellectual disability came for treatment. How could you manage the patient?,Home,Modelling,Mild to moderate sedation,Tell â show- do,C,"C' [Shoba Tandon 3rd ed 1143]
For mild intellectual disability Tell show do approach is suggested and for moderate cases sedation can be used.
Treatment Consideration in children with intellectual disability: The dentist must first assess the child's mental level so as to gauge the level of cooperation to be expected and make adjustments accordingly:
â¢ Short attention span, restlessness, hyperactivity and erratic emotional behavior characterize MR patients undergoing dental treatment.
â¢ Familiarize the patient to the office and dental personnel to reduce his/her fear of the unknown before undertaking any treatment.
â¢ Speech must be slow and simple.
â¢ Only one instruction at a time should be given.
â¢ Children should be managed with a blend of kindness and firmness.
â¢ TSD (Tell Show Do) and TLC (Tender Loving Care) approach in mild cases, whereas sedation in moderate cases.
â¢ General anaesthesia may be indicated in cases where adequate levels of co-operation can not be achieved or where extensive rehabilitation is required.
â¢ Carefully listen to the patient as these children often have trouble with communication.
â¢ Appointments should be short and scheduled during the early part of the day.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,13,4-5 years old child produces,Sibilant,Bilabial,Labiodental,Linguopalatal,D,"D' [Proffit 5th ed 78-79]
The first speech sounds are the bilabial sounds m,b,p which is why infant's first word is likely to be mama or papa. Somewhat later, the tongue tip consonants like t and d appear.
The sibilant sounds s and z, which require that the tongue tip placed close to but not against the palate, come later still. The last speech sound, r, which requires precise positioning of the posterior tongue, often is not acquired until age 4 or 5.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,14,Last sound developed in a child?,S,M,R,P,C,"C' [Proffit 5th ed 78-79]
Same as Q13 explanation. The last speech sound, r, which requires precise positioning of the posterior tongue, often is not acquired until age 4 or 5.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,15,All are to be used in splinting of tooth following avulsion except â,Composite with 0.4 mm diameter SS wire,Titanium trauma splint,Nylon flexible finger,Composite with 0.6 mm diameter SS wire,D,"D' [B Kahler et al, 2016, 'Splinting of teeth following trauma: a review and a new splinting recommendation' Australian dental journal, 61:(1 Suppl) 59â73. doi: 10.1111/adj.12398]
â¢ A splint has been defined as 'an apparatus used to support, protect or immobilize teeth that have been loosened, replanted, fractured or subjected to certain endodontic surgical procedures'.
â¢ Splinting has been advocated after repositioning and stabilization of a tooth/ a group of teeth and to optimize healing outcomes for the pulp and/or the periodontal ligament.

Splint Types:
Composite and wire splints: flexible splints and the wire has a diameter of no greater than 0.3â 0.4 mm.
Composite and fishing line splints: An alternative where fishing line replaces wire and the line is secured with composite resin.
Fibre splints: use a polyethylene or Kevlar fibre mesh and are attached either with an unfilled resin and/or with composite resin.
The titanium trauma splint (TTS): is a flexible splint made of titanium, 0.2 mm thick and 2.8 mm wide.
Orthondontic wire and bracket splints: involves orthodontic brackets bonded to the teeth with a resin-based orthodontic cement and connected with a light 0.014 NiTi flexible wire.
Arch bar splints: A metal bar is bent into the shape of the arch and fixed with ligature wires.
Wire ligature splints: are sometimes used by oral surgeons in clinics where dental splinting materials may not be available.
A splint for medical emergency departments: Stomahesive (ConvaTec Inc.), a skin barrier adhesive material used for superficial skin trauma.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,16,"In a Child after performing procedure under local anaesthesia, to prevent lip biting which of the following is used",EMLA,Petroleum jelly,Phentolamine,2.5 % prilocaine injection / Articaine.,C,"C' [Mcdonadls 9th ed 283-284]
With the granting of marketing approval by the FDA in may 2008, OraVerse (Phentolamine mesylate) became the first pharmaceutical agent indicated for the reversal of the soft tissue anesthesia - that is, anesthesia of the lip and tongue, and the associated functional deficits resulting from an intraoral submucosal injection of the local anesthetic containing a vasocontrictor. Currently, OraVerse is not recommended for use in children younger than 6 years of age or in those who weigh less than 15 kg (33lb).
OraVerse reduced the median time to recovery of normal sensation in the lower lip (as measured by standardized lip-tapping procedures) by 85 minutes compared with the control. OraVerse reduced the median time to recovery of normal sensation in the upper lip by 83 minutes.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,17,For how much time 4% glutaraldehyde is placed on pulp in pulpotomy?,60 sec,10sec,2min,4min,D,"D' [Check Explanation Below]
â¢ In recent years, glutaraldehyde has been proposed as an alternative to formocresol based on its superior fixative properties, self-limiting penetration, low antigenicity, low toxicity and elimination of cresol.
â¢ Glutaraldehyde produces rapid surface fixation. Narrow zone of eosinophillic stained and compressed fixed tissue is found beneath the area of application which blends with underlying normal pulp. Hill reported minimal antimicrobial concentration of glutaraldehyde as 3.125%. It was noted that increasing the concentration and longer time improves fixation and suggested the use of 4% Glutaraldehyde for 4 minutes or 8% Glutaraldehyde for 2 minutes.
â¢ Sandra Maria et al. suggested the use of 2% for 5 minutes. Presently, 2% glutaraldehyde for 5 minutes is used for pulpotomy.
â¢ Despite of high success rates the drawbacks in using glutaraldehyde includes the cost and inadequate fixation that leaves a deficient barrier susceptible for sub base irritation resulting in internal resorption.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,18,Not a risk factor for traumatic dental injury in primary dentition.,Proclination of incisors,Increased overjet,Physiological space,Short upper lip,C,"C' [Feldens, CA, Borges, TS, Vargas-Ferreira, F, & Kramer, PF (2016). Risk factors for traumatic dental injuries in the primary dentition: concepts, interpretation, and evidence. Dental Traumatology, 32(6), 429â437. doi:10.1111/edt.1228]
Accentuated overjet stands out among the few variables consistently demonstrated as risk factors for the occurrence of traumatic dental insjuries (TDI) in both the primary and permanent dentitions. A recent systematic review including children, adolescents, and adults concluded that accentuated overjet accounts for 22% of TDIs worldwide. Indeed, accentuated overjet is the most commonly identified risk/associated factor in the primary dentition. Studies also report that inadequate lip seal and open bite are risk factors, as children with these conditions are more exposed to fractures and displacements in cases of falls and collisions.",
Pedodontics,11. RECENT PAPERS 2020-21 PEDODONTICS,19,Speech sounds at age of 4 to 5 years,R,S,P,M,A,"A' [Proffit 5th ed 78-79]
The last speech sound, r, which requires precise positioning of the posterior tongue, often is not acquired until age 4 or 5.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,1,"A child of 2 â 3 years keeps food in the vestibule and swallows the food slowly, what could be the reason",non-synchronisation of muscles of tongue and peri-oral musculature.,Muscles of floor of mouth and tongue not able to push the food,child enjoy retaining / pouching g the food in the mouth.,degluttion reflex has not developed.,A,"A' [Pediatric Dysphagia: Physiology, Assessment, and Management Annals of Nutrition and Metabolism, july 2015]
The act of eating or drinking can be broken down into four main phases:
â¢ Oral phase (i.e. suckling or mastication, and the transportation of the bolus towards the pharynx)
â¢ Triggering of the swallowing reflex
â¢ Pharyngeal phase (i.e. transportation of the bolus through the pharynx), and
â¢ Esophageal phase (i.e. transportation of the bolus through the esophagus into stomach.

Dysphagia is any disruption to the swallow sequence that results in compromise to the safety, efficiency, or adequacy of nutritional intake. Because swallowing and breathing share a common space in the pharynx, problems in either of these processes, or lack of synchronization between processes, can affect a child's ability to protect their airway during swallowing and ingest fluid and food safely.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,2,"According to AAPD 2020, pulpotomy agent used in primary tooth is",Biodentin,MTA,Calcium hydroxide,Diode,B,"B' [Pulp therapy for primary and immature permanent teeth. AAPD 2020]
Only MTA and formocresol are recommended as the medicament of choice for pulpotomy of primary teeth as per AAPD 2020. All other materials such as sodium hypochlorite, Lasers, CHX, etc have conditional applications.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,3,"Most appropriate parental technique for caries reduction in child, in past few years",Motivational interviewing or chair side motivation,Showing results of caries activity test,Material for reading at home,Psychological counselling,A,"A' [Fundamentals of paediatric dentistry by Richard Mathewson 2nd ed 172]
â¢ Motivational interviewing is a strategy aimed at changing behavior based on the premise that the reasons to do so are individual and subjective.
â¢ In this patient-centered approach, patients are responsible for making the choices among the different alternatives and encouraged to make their own decisions.
â¢ Motivational interviewing has shown different degrees of effect in preventing early childhood caries in clinical trials involving pregnant women and mothers of young children.
â¢ In a study it was found that an intervention based on the principles of motivational interviewing style was more effective in reducing the number of surfaces affected by early childhood caries compared with conventional oral health education intervention.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,4,What sounds are First produced by child in pre-dentition period,Bilabial,Labiodental,Linguoalveolar,Sibilant,A,"A' [Check Explanation of Q 18 in Recent Papers 2017-18]
The first speech sounds are the bilabial sounds m, p, b which is why an infant's first word, is likely to be 'mama' or 'papa'.",
Pedodontics,12. RECENT PAPERS 2021-22 PEDODONTICS,5,Best treatment option for 2nd deciduous molar would be,extraction,pulpotomy,pulpectomy,filling,A,"A' [Check Explanation of Q 4 in Pediatric Endodontics]
The root is extensively resorbed so it should be extracted.

Contraindications of Pulpectomy in a primary tooth:
â¢ Excessive tooth mobility
â¢ Communication between the roof of the pulp chamber and the region of furcation
â¢ Insufficient tooth structure to allow isolation by rubber dam and extracoronal restoration
â¢ External root resorption
â¢ Internal root resorption in the apical 3rd of the root
â¢ Radicular cyst, dentigerous cyst in association with the primary tooth
â¢ Inter radicular radiolucency that communicates with the gingival sulcus",Requires image: Radiograph showing 2nd deciduous molar with root resorption
