Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Dental Materials,Amalgams,27,Advantage of zinc containing amalgam is:,Better handling property,Dimensional stability,Resistance to creep,Toxicity to pulp and dentin,A,'A' [Phillips' 11th ed 500],
Dental Materials,Amalgams,28,Cause of expansion in zinc containing amalgam is:,Zinc and Water,Water,Hydrogen,Nascent oxygen,C,'C' [Phillips' 11th ed 510/ 12th ed 351],
Dental Materials,Amalgams,29,Mercury and silver alloy reaction when mixed what is formed?,Precipitation of Ag with Hg,Dissolution of Ag in Hg,Cu reacts with Hg,Tin reacts with Hg,A,"'A' [Philip's 12th ed 343]
Since the solubility of silver in mercury is much lower than that of tin, the Ag₂Hg3 (Silver Mercury) phase precipitates first and is designated as γ1, whereas the Sn7-8Hg phase precipitates later and is designated as γ2.",
Dental Materials,Amalgams,30,Which of the following amalgam alloys is least susceptible to creep:,Lathe cut,Spherical,Microfine,Dispersion with high copper,D,"'D' [Phillips' 12th ed 352 Tab 15-2]
High copper single composition alloys will have least creep value followed by admixed and low copper alloys.

| Type of alloy | % of creep |
|---|---|
| Low copper alloys | 0.8 – 8% |
| Admixed | 0.4 –0.5% |
| Single composition | 0.05 – 0.09 % |",
Dental Materials,Amalgams,31,The percentage of copper in high copper alloy is:,10-12%,0 -6%,13-30%,20 -30%,C,"'C' [Phillips' 11th ed 504/ 12th ed 342]
Option 'B' is for low copper alloys.",
Dental Materials,Amalgams,32,How soon after a moisture contamination does a zinc containing amalgam alloy start expanding:,24 hours,1-2 days,3-5 days,7 days,C,'C' [Phillips' 11th ed 510/ 12th ed 351],
Dental Materials,Amalgams,33,What is common in amalgam and ceramics?,More compressive strength but less tensile strength,More compressive strength and tensile strength,Less compressive strength but more tensile strength,Less compressive strength and tensile strength,A,'A' [Phillips' 11th ed 511/ 12th ed 352],
Dental Materials,Amalgams,34,The word amalgam refers to a combination of any alloy or metal with,Gold,Mercury,Silver,Tin,B,"'B' [Philip's 12th ed 340]
An amalgam is an alloy that contains mercury. Mercury, a liquid at room temperature, can dissolve and react to form an alloy with numerous metals.",
Dental Materials,Amalgams,35,Which of the following constituents of amalgam alloy decreases expansion:,Copper,Zinc,Silver,Tin,D,"'D' [Check Explanation Below]
Tin controls the reaction between silver and mercury. Without tin, the reaction would be too fast and the setting expansion would be unacceptable. Tin reduces both the rate of reaction and the expansion to optimal values.",
Dental Materials,Amalgams,36,Which of the following silver amalgam alloys have the maximum strength:,Lathe cut,Spherical,Admixed,Single composition,D,"'D' [Phillips' 12th ed 352 Tab 15-2]
Both compressive and tensile strengths are greater for single composition alloys. Compressive strength is least for low copper alloys whereas the 24-hour tensile strength is least for admixed alloys.",
Dental Materials,Amalgams,37,The higher the Hg alloy ratio in dental amalgam:,Higher the strength,Lower the creep value,More matrix material formed,More gamma I phase formed,C,"'C' [Phillips' 11th ed 513/ 12th ed 352]
In cases of higher mercury : alloy ratio, increase in the final mercury content increases the volume fraction of matrix phases at the expense of alloy particles. As a result, amalgams containing higher amounts of final mercury are weaker.",
Dental Materials,Amalgams,38,Copper content in low copper amalgams is:,6%,12-30%,29%,19%,A,'A' [Phillips' 11th ed 502/ 12th ed 342],
Dental Materials,Amalgams,39,Ag-Cu eutectic alloy has a characteristic property of that fusion temp of:,The resultant alloy is greater,The resultant alloy is lesser,The resultant alloy varies according to the content of Ag and Cu,None,B,"'B' [Check Explanation Below]
Eutectic alloys are those in which its components exhibit complete liquid solubility but limited solid solubility.

In high copper admixed alloy, the silver-copper phase exhibits a eutectic structure at the composition of silver 71.9% and copper 28.1%.",
Dental Materials,Amalgams,40,Which phase provides maximum strength in hardened mercury/silver alloy?,Silver / Mercury phase,Silver / Tin phase,Tin / Mercury phase,Zinc / Mercury phase,B,"'B' [Phillips' 11th ed 503/ 12th ed 352]
The unconsumed Ag-Sn particles or γ -phase will have a strong effect on strength of restoration. The more this phase in the final structure, the stronger is the amalgam.",
Dental Materials,Amalgams,41,Absorption of mercury in the human body occurs least from,Lungs,Gastro-intestinal Tract,Skin,Kidneys,D,"'D' [Phillips' 11th ed 537/ 12th ed 349]
Although mercury can be absorbed through skin or by ingestion, the primary risk is from inhalation.",
Dental Materials,Amalgams,42,The tarnished layer of silver amalgam consists of:,Sulphides of silver,Oxides of tin,Chlorides of tin,All of the above,A,"'A' [Phillips' 11th ed 517/ 12th ed 354]
Options B & C indicate the corrosion products of low copper amalgams. Copper oxide is the corrosive product of high copper alloys.",
Dental Materials,Amalgams,43,Which is not true about high copper amalgam alloys:,Low tensile and compressive strength,Low Hg: Alloy ratio,High tensile strength,Low creep,A,'A' [Phillips' 11th ed 512/ 12th ed 352],
Dental Materials,Amalgams,44,The threshold limit value of mercury exposures is:,0.01 mg / m³,0.05 mg / m³,0.1 mg /m³,0.001 mg /m³,B,'B' [Phillips' 11th ed 537/ 12th ed 124],
Dental Materials,Amalgams,45,"""Amalgam"" means","A metallic powder composed of silver, tin, copper and zinc","An alloy of two or more metals, one of which is mercury",An alloy of two or more metals that have been dissolved in each other in the molten state,A metallic substance in powder or tablet form that is mixed with mercury,B,'B' [Phillips' 11th ed 496/ 12th ed 340],
Dental Materials,Amalgams,46,Mercury intoxication in dental office mainly results from:,Direct contact with the mercury,Inhalation of mercury vapours,Ingestion of mercury,None of the above,B,'B' [Phillips' 11th ed 537/ 12th ed 359],
Dental Materials,Amalgams,47,In amalgam alloy which acts as oxygen scavenger:,Cu,Zn,Pd,Ag,B,'B' [Phillips' 11th ed 500],
Dental Materials,Amalgams,48,Over-trituration of silver alloy and mercury:,Reduces contraction,Increases the strength of lathe-cut alloy but reduces the strength of spherical alloy amalgam,Decreases creep,Gives al dull and crumbly amalgam,B,'B' [Manappallil 1st ed 180],
Dental Materials,Amalgams,49,"By increasing the percentage of which metal, the strength and hardness of amalgam increases:",Ag,Zn,Cu,Hg,C,'C' [Manappallil 2nd ed 177],
Dental Materials,Amalgams,50,Mercury rich condition in a slow setting amalgam alloy system in a restoration results in,Accelerated corrosion,Fracture of the restoration,Marginal damage,All of the above,D,"'D' [Phillips' 11th ed 519, 540/ 12th ed 352, 357]
High mercury content results in:
• Tarnish and corrosion
• Marginal fracture
• Increased creep
• Decreased strength
• High voids",
Dental Materials,Amalgams,51,The tensile strength of dental amalgam is,27-55 MPa,60-100 MPa,120-140 MPa,18-20 MPa,A,"'A' [Phillips 1st SA ed 63]

| | Elastic Moduli (GPa) | Tensile Strength (MPa) |
|---|---|---|
| Resin-based composite | 17 | 30-90 |
| Dental porcelain | 40 | 50-100 |
| Polymethyl methacryte | 3.5 | 60 |
| Amalgam | 21 | 27-55 |
| Alumina Ceramic | 350-418 | 120 |",
Dental Materials,Amalgams,52,A true eutectic alloy has melting point,Above that of low fusing metal,Above the melting point of either metal,Below that of high fusion metal,Below the melting point of either metal,D,"'D' [Phillips' 11th ed 131/ 12th ed 84]
Eutectic alloy is an alloy in which component metals have limited solid solubility. Eg.: 72% silver and 28% copper. The melting point of eutectic alloy is below the melting point of individual metal that is silver or copper. Eutectic literally means, ""Low melting"".",
Dental Materials,Amalgams,53,Creep value of which of the following is the highest?,Low copper amalgam alloy,Admix alloy,Single composition alloys,Creep value of all the above mentioned alloys is same,A,'A' [Manappallil 1st ed 175/ Phillips' 12th ed 352],
Dental Materials,Amalgams,54,Advantage of minimum mercury technique or Eames technique is all except,High strength,Sets quickly,Needs no squeezing of excess mercury,Greater plasticity and adapts well to cavity walls,D,'D' [Manappallil 2nd ed 189],
Dental Materials,Amalgams,55,Amalgam achieves 70% of the strength by:,2 hours,4 hours,8 hours,16 hours,C,'C' [Phillips' 10th ed 379/Manappallil 2nd ed 185],
Dental Materials,Amalgams,56,The solid solution of silver and mercury is called,γ₁,γ₂,β₁,γ,A,'A' [Phillips' 11th ed 503/ 12th ed 344],
Dental Materials,Amalgams,57,The American Dental Association (ADA) specification for dental amalgam alloy is,ADA specification number 1,ADA specification number 5,ADA specification number 10,ADA specification number 2,A,'A' [Rama Krishna Alla 1st ed 7],
Dental Materials,Amalgams,58,"Once triturated, the Dental amalgam should be condensed with in",5 minutes,6 minutes,3 minutes,15 minutes,C,'C' [Phillips' 11th ed 527/ 12th ed 350 Fig 15-15],
Dental Materials,Amalgams,59,What fraction of inhaled mercury vapors retained in the body?,45-55%,55-65%,65-85%,More than 85%,C,'C',
Dental Materials,Amalgams,60,High strength amalgam is achieved by,Maximum matrix and minimum alloy phase,Minimum matrix and maximum alloy phase,Maximum matrix phase,Minimum alloy phase,B,'B' [Phillips' 11th ed 514/ 12th ed 352],
Dental Materials,Amalgams,61,The effect of trituration on strength in an amalgam restoration depends on -,Amalgam alloy,Trituration time,Speed of amalgamator,All of the above,D,"'D' [Phillips' 11th ed 513/ 12th ed 352]
The effect of trituration on strength depends on the type of amalgam alloy, the trituration and speed of the amalgamatory. Under- or over-trituration decreases the strength in both low and high copper amalgams.",
Dental Materials,Amalgams,62,Which of the following does not occur in High Copper Amalgam?,Electrochemical Corrosion,Chemical Corrosion,Penetrating Corrosion,Corrosion does not occur at all,C,"'C' [Phillips' 10th ed 382]
Gamma-2 phase is implicated in both marginal failures and active corrosion in traditional alloys; Oxides and chlorides of tin are the corrosion products in traditional alloys. These are present at the tooth-amalgam interface and penetrate the bulk of restoration. Corrosion products containing copper are found in high copper amalgams. But the corrosion process is more limited, because η-phase is less susceptible to corrosion than γ2 phase of traditional amalgam.",
Dental Materials,Amalgams,63,Decrease in creep occurs in:,Under trituration or over trituration of amalgam,Decreases with condensation pressure,Increases with condensation pressure,Cannot be predictable,C,'C' [Phillips' 11th ed 516/ 12th ed 353],
Dental Materials,Amalgams,64,"For dental amalgam, the elastic modulus and tensile strength is",40 Gpa and 60 – 100 MPa,21 Gpa and 27 – 55 MPa,350 Gpa and 10 – 120 MPa,360 Gpa and 125 – 130 MPa,B,"'B' [Phillips' 11th ed 512/ 12th ed 352]
The tensile strengths of both low and high copper amalgams range between 48 – 70 Mpa.",
Dental Materials,Amalgams,65,Cavo surface angle for amalgam restoration is butt joint as:,It increass compressive and tensile strengths,"Decreased compressive, increased strength","Decreased compressive, decrease tensile strength","Increased compressive, increased tensile strength",A,"'A' [Craig 12th ed 242]
Resistance to compression forces is the most favourable strength characteristic of amalgam. Because amalgam is strongest in compression and much weaker in tension and shear, the cavity design should maximize compressive stresses in service and minimize tension or shear stresses.",
Dental Materials,Amalgams,66,Adequate mixing of mercury is indicated by:,Dry Mix,Shiny Mix,Short Mixing Time,None,B,"'B' [Craig 12th ed 250]
Undermixing, normal mixing and overmixing are the three mixing variables that result from variations in condition of trituration of the alloy and mercury. The undermixed amalgam appears dull and is crumbly, the normal mix appears shiny and separates in a single mass from capsule and the overmixed amalgam appears soupy and tends to stick to the inside of the capsule.",
Dental Materials,Amalgams,67,Which of the following are characteristic feature of high copper amalgam alloy?,Low compressive strength,High marginal breakdown,Less marginal #,High creep,C,"'C' [Phillips' 11th ed 504/ 12th ed 357]
Compared to traditional low-copper amalgam, high copper amalgams became the materials of choice because of their high early strength, low creep, good corrosion resistance and good resistance to marginal fracture.",
Dental Materials,Amalgams,68,Which is true regarding lathe cut silver alloy:,Requires least amount of mercury,Achieves lowest compressive strength at 1 hr.,Has tensile strength both at 15 min & 7 days comparable to high copper unicompositional alloy,Has low creep,C,"'C' [Phillips' 11th ed 512, Tab. 17-2/ 12th ed 352]
Lathe cut alloys contain irregular particles which require more mercury and are important constituents of lower copper alloys. They have highest percentage of creep (2.0%), compared to high copper admix (0.4%) and high copper single composition alloys (0.13).

| | Compressive strength 1hr | Compressive strength 7 days | Creep (%) | Tensile strength at 24 hrs (MPa) |
|---|---|---|---|---|
| Lathecut low copper | 145 | 343 | 2 | 60 |
| Admix high copper | 137 | 431 | 0.4 | 48 |
| Single composition high copper | 262 | 510 | 0.13 | 64 |",
Dental Materials,Amalgams,69,Co-efficient of Thermal expansion of amalgam is,6.6 a (ppm k-1),11.4 a (ppm k-1),14.0 a (ppm k-1),25.0 a (ppm k-1),D,"'D' [Phillips' 11th ed 55, Tab. 3-2/ 12th ed 40 Tab 3-2]
• Option A is for Aluminious porcelain
• Option 'B' is for enamel
• Option 'C' is for pure gold
• Option 'D' is for amalgam",
Dental Materials,Amalgams,70,Gallium and Indium added to Amalgam replace,Silver,Tin,Mercury,Zinc,C,'C' [Sturdevant 5th ed 153],
Dental Materials,Amalgams,71,"A patient who has had a recent amalgam filling in the upper teeth has a gold filling in the lower teeth, the patient complains of pain. The reason for this can be mainly",improper amalgam filling,pulp exposure,galvanism,none of the above,C,'C' [Phillips' 11th ed 61/ 12th ed 43],
Dental Materials,Amalgams,72,Which one of the following is not an objective of trituration?,Remove oxides from powder particle surface,Keep the amount of gamma-1 or gamma-2 matrix crystals to maximum,Pulverize pellets into particles to aid in attack by mercury,Achieve a workable mass of amalgam in minimum time,B,"'B' [Phillips' 11th ed 523, 524/ 12th ed 341]",
Dental Materials,Amalgams,73,Outstanding clinical performance of dental amalgam restoration is related to its,Compressive strength,Tensile strength,Corrosion,Creep,A,'A' [Phillips' 11th ed 512/ 12th ed 352],
Dental Materials,Amalgams,74,High copper amalgam can be produced,From smooth atomized particles,From irregular and spherical particles,From lathe cut particles,From traditional alloy particles,B,"'B' [Phillips' 11th ed 505/ 12th ed 345]
Admixed high copper alloy powders usually contain 30-55% of spherical high copper powder. Lathe cut powders, which are irregular, occupy the remaining.",
Dental Materials,Amalgams,75,Eames technique is otherwise known as,No squeeze cloth technique,Increasing dryness technique,Bloting mix,Mortar and pestle mix,A,"'A' [Sturdevant 4th ed 150/ Also refer synopsis]
Named as Eames or no squeeze or minimal mercury technique, Eames was the first to promote a low mercury to alloy mixing ratio.",
Dental Materials,Metallurgy,1,All of the following statements about cast cobalt alloys are true EXCEPT:,They have a modulus of elasticity twice that of gold alloys,They are more rigid than gold alloys,They have higher ductility than gold alloys,They have a lower proportional limit than gold alloys,C,"'C' [Phillips' 10th ed 451/ 12th ed 383]
Base metal alloys (Ni-Cr, Co-Cr) have high hardness, modulus of elasticity, sag resistance, yield strength, high fusion temperature and casting shrinkage (2.25%). They have lower proportional limit and ductility than gold alloys.

Pure gold is most ductile and most malleable of all the metals.",
Dental Materials,Metallurgy,2,The contraction of gold alloys on solidifying is approximately:,0.4%,1.4%,2.4%,3.4%,B,"'B' [Phillips' 11th ed 577/ 12th ed 386 Tab 16-14]
Solidification shrinkage of gold alloys is 1.25-1.65% whereas for base metal alloys, it is 2-3%.",
Dental Materials,Metallurgy,3,Addition of large amounts of platinum to a casting gold alloy will,Decrease its strength and ability to be hardened.,Decrease its tarnish resistance,Increase its fusion temperature,Redden the alloy,C,"'C' [Check Explanation Below]
Platinum has high fusion temperature and is one of the eight noble metals. It whitens the alloy and is resistant to tarnish and corrosion. On the other hand, addition of large amounts of copper decreases fusion temperature.",
Dental Materials,Metallurgy,4,The pattern for the metallic framework of a removable partial denture is fabricated from:,Inlay wax type-II,Boxing wax,Modelling wax,Casting wax,D,"'D' [Check Explanation Below]
Option 'B' Boxing wax is used to build up vertical walls around the impression to produce desired size and form of base of cast. Option 'A' Type II inlay wax (soft wax) is used in indirect impression technique for inlays and crowns.",
Dental Materials,Metallurgy,5,Ideal requirement of metal-ceramic casting:,Low fusing ceramic and high fusing alloys,Matching of coefficients of thermal expansion of ceramics and alloy,Bonding between ceramic and alloy,All of the above,D,"'D' [Phillips' 11th ed 581/ 12th ed 377]
Ceramics have high melting point and low coefficient of thermal expansion.

The alloys used for metal ceramic restorations should have:
• High fusing
• Their coefficient of thermal expansion should match with ceramics
• Should make bond with ceramic

All are true for veneering with porcelain except
a) High coefficient of thermal expansion than metal
b) High sag resistance (PGI June-13)
c) Solidus temperature of metal should be equal or lower than ceramic
d) Metal should chemically bond with the ceramic",
Dental Materials,Metallurgy,6,Gap between true end of casting ring and wax pattern should be:,¼ inch,½ inch,3/8 inch,one inch,A,"'A' [Phillips' 11th ed 323/ 12th ed 215]
A minimum gap of ¼ inch or 6mm between the ends of casting ring and wax pattern will provide pathways for gas escape during casting.",
Dental Materials,Metallurgy,7,Which of the following is correct:,Type I and Type II gold can be heat treated and annealed,Type III and Type IV gold can be heat treated and annealed,Type I and IV gold can be heat treated and annealed,All the type of gold can be heat treated and annealed,B,"'B' [Phillips' 11th ed 575/ 12th ed 374]
Type III and Type IV gold alloys can be hardened by heat treatment if they contain sufficient amount of copper. Type I and II cannot be hardened by heat treatment.",
Dental Materials,Metallurgy,8,What is the use of boxing an impression:,Ease of construction of denture,Preserving the sulci,Ease of pouring an impression,All of the above,C,"'C' [Phillips' 11th ed 292/ 12th ed 200]
Boxing preserves the sulcus, whereas boxing helps in ease of pouring the impression and obtaining proper impression dimensions.

| Type of wax | Uses |
|---|---|
| Boxing/ Carding wax | To box the impressions before the plaster or stone is poured. |
| Sticky wax | To attach metal parts during investment soldering |
| Bite or corrective wax/ Impression wax. | To make impressions of edentulous ridge |
| Utility wax/ Periphery wax | To give contour to impression trays for use with alginate. |
| Inlay wax | To make wax patterns for inlays. |
| Carving wax or demonstration wax | Used for demonstration purposes. |",
