"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Complete Denture","Special Techniques in Complete Dentures","28","In construction of immediate denture, anterior teeth that are extracted","In first appointment","Before construction of denture","After denture construction","After posterior teeth","C","'C' [Boucher 12th ed 133-133]

Treatment procedure for immediate dentures:
• The posterior teeth are extracted and the sockets are allowed to heal.
• Impression and cast are made.
• Anterior teeth in the mastercast are broken and trimmed upto the cervical margin and smoothened.
• Denture is fabricated.
• During the insertion appointment, the remaining anterior teeth are extracted.
• The denture is inserted.",""
"Complete Denture","Special Techniques in Complete Dentures","29","Osseointegration was first defined by:","Bothe and Coworkers","Greenfield","Strock","Branemark","D","'D' [Nallaswamy 1st ed 726]

'D' [Nallaswamy 1st ed 726]",""
"Complete Denture","Special Techniques in Complete Dentures","30","Which one of the following is NOT an advantage of immediate dentures:","reduced post operative pain","easy adaptation","less chairside time","none of the above","C","'C' [Boucher 12th ed 124]

Advantages of immediate dentures:
• The primary advantage is the maintenance of patient's appearance because there is no edentulous period.
• Circumoral support, muscle tone, vertical dimension of occlusion, jaw relationship and face height can be maintained.
• The tongue will not spread due to loss of teeth.
• Less postoperative pain because of protection of extraction sites.
• Easier to duplicate the natural tooth shape and position plus arch form and width.
• The patient is likely to adapt more easily to dentures at the same time when recovery from surgery is progressing.
• Speech and mastication are rarely compromised and nutrition can be maintained.

'Less chairside time' is NOT an advantage - immediate dentures actually require MORE chairside time.",""
"Complete Denture","Miscellaneous","1","All of the following statements about denture stomatitis are true EXCEPT","It is usually not associated with a sore mouth","It is usually associated with wearing a denture at night","It is more common in diabetics","It is more common in men","D","'D' [Boucher's 12th ed 35, 39]

The incidence of denture stomatitis is higher among women and is more frequent in the maxillary arch than the mandibular arch.",""
"Complete Denture","Miscellaneous","2","In a denture wearing patient, there is","No bone resorption","Bone formation","Independent of denture, there is bone resorption","Initial bone resorption followed by bone formation","C","'C' [Boucher's 10th ed 42]

'C' [Boucher's 10th ed 42]",""
"Complete Denture","Miscellaneous","3","Which of the following is the best denture patient","skeptical","philosophical","critical","indifferent","B","'B' [Boucher's 10th ed 75]

House classification of patients depending on mental attitudes:

| Type | Description |
|---|---|
| Philosophical (ideal attitude) | Accept the judgement of dentist without question |
| Indifferent | Little concern for their oral health and seeks treatment because of their families. Requires some more time to understand and their attitude is very discouraging to dentists |
| Exacting/Critical | Previously has many CDs, constantly finds fault with dentist. Medical consultation is always advisable |
| Skeptical/Hysterical | Previously had bad results with treatment and are doubtful about everything. These are in poor oral health with resorbed ridges and other unfavourable conditions |",""
"Complete Denture","Miscellaneous","4","Balancing side contacts in natural teeth","Improves muscle balance","Provides balanced occlusion","Destruct the PDL","Direct the forces to the long axis of the tooth","C","'C' [J.Prosthetic dentistry 1976; 36(1) 35-42]

Balancing side contacts has potential for damaging masticatory apparatus. This has been attributed to changes which occur in mandibular leverage, placement of forces outside the long axis of teeth and disruption of normal muscle function.",""
"Complete Denture","Miscellaneous","5","Burning sensation in anterior palate of a patient wearing new complete denture may be due to","overextension in the labial sulcus area","occlusal discrepancies","inadequate relief of incisive papilla","rough palatal surface","C","'C' [Boucher's 12th ed 214]

'C' [Boucher's 12th ed 214]",""
"Complete Denture","Miscellaneous","6","Fleeting painful sores are caused by","overextended denture borders","occluding face height being too great","malocclusion","none of the above","B","'B' [Boucher's 10th ed 517]

'B' [Boucher's 10th ed 517]",""
"Complete Denture","Miscellaneous","7","Transverse line extending from or between the middle of upper canine and incisive fossa is called","Horizontal line","Orientation line","Transverse line","CPC line","D","'D' [Boucher 12th ed 260-61]

Canine-papillary-canine line (CPC line) is used as a guide to orient the upper canine teeth in complete dentures. The incisive papilla is a stable landmark for arranging labial surfaces of central incisors 10mm anterior to the incisive papilla. The tips of canines should be set on a horizontal line which pass through the posterior border of incisive papilla.",""
"Complete Denture","Miscellaneous","8","House classification is based on","Mental attitude of patient","Type of alveolar ridge","Maxilla and mandible relation","None of above","A","'A' [Boucher's 10th ed 75]

'A' [Boucher's 10th ed 75]",""
"Complete Denture","Miscellaneous","9","The direction of resorption of the maxillary ridge is","downwards and buccally","upwards and lingually","downwards and lingually","upwards and buccally","B","'B' [Boucher's 12th ed 235]

The maxilla resorbs upward and inward to become progressively smaller because of the direction and inclination of roots of the teeth and the alveolar process. Due to this type of resorption, maxilla becomes smaller in dimension. In mandible, the resorption occurs lingually and inferiorly in the anterior region and buccally in the posterior region. This results in mandibular arch which is wider posteriorly.",""
"Complete Denture","Miscellaneous","10","If dentures are cleaned in boiling water they:","Become sticky","Warp","Melt","Galvanize","B","'B' [Boucher's 12th ed 203]

'B' [Boucher's 12th ed 203]",""
"Complete Denture","Miscellaneous","11","The normal biting force in natural dentition and complete denture is","200 N and 600 N","9000 N and 7000 N","100 N and 30 N","600 N and 110 N","D","'D' [Boucher's 12th ed 10]

'D' [Boucher's 12th ed 10]",""
"Complete Denture","Miscellaneous","12","A patient complains of generalized soreness over the entire mandibular ridge. This is probably due to:","Occlusal imbalance","Excessive vertical dimension","Over-extended borders","Under-extended borders","B","'B' [Boucher's 10th ed 517]

Generalised soreness may be attributed to various factors like excessive vertical dimension of occlusion, nutrition or hormonal problems.",""
"Complete Denture","Miscellaneous","13","Oral examination of an edentulous patient should include digital palpation. Why?","The arch form is more accurately evaluated","Undercut areas may be better evaluated","The ridge relationship may be better evaluated","None of the above","B","'B' [Boucher's 12th ed 82]

'B' [Boucher's 12th ed 82]",""
"Complete Denture","Miscellaneous","14","A patient complains of frequent maxillary denture fracture. On evaluation on articulator occlusal discrepancy is seen, what can be the actual cause?","lack of mucosal resiliency in hard palate","Poor denture base material flexural properties","Improper extension of maxillary denture","Poor retention","A","'A' [Zarb Bolender 12th ed 434]

The lack of mucosal resiliency in especially midline of hard palate, makes it as a fulcrum, thus leading to fracture of mandible.
Note: Patients using single maxillary denture against their natural mandibular teeth commonly face the problem of midline fracture in their routine acrylic dentures. Various conditions that encourage such fracture include:
• Heavy anterior occlusal contact
• Deep labial frenal notches (especially when in conjunction with midline diastema)
• High occlusal forces due to strong mandibular elevator musculature.",""
"Complete Denture","Miscellaneous","15","A patient complains of looseness of dentures within two to four hours of insertion. The most likely cause is:","Psychological","Adaptive unresponsiveness","Deflective occlusion","Unretentive denture","C","'C' [Boucher's 10th ed 511]

The dentures become loose because the deflective occlusal contacts cause a continual shifting of tissues in basal seat. The errors should be corrected after making new interocclusal records.",""
"Complete Denture","Miscellaneous","16","Indication of excess pressure on basal seats by denture bases may be best","By the patient's comment","By the correct use of pressure indicator paste","By indelible pencil markings","By using occlusion wax","B","'B' [Boucher's 10th ed 513]

In these cases, the denture is placed in the mouth, and pressure is directed on the teeth in a vertical direction. The denture base is relieved with a round bur in the locations indicated.",""
"Complete Denture","Miscellaneous","17","A patient who has recently received a pair of complete denture complains of difficulty in swallowing. The reason for this is most likely to be:","Excessive vertical dimension of occlusion with resulting decrease in interocclusal distance","Interocclusal distance of more than normal","Alveolar ridge with bony spicules","Candida albicans colonizing the mouth causing patient discomfort","A","'A' [Winkler 2nd ed 324]

Complete denture base extension within morphologic and functional limits will reduce the occlusal load per unit area of mucosa. Denture base overload can be minimized by large bases and small teeth.",""
"Complete Denture","Miscellaneous","18","Overload of denture base is caused by:","Small bases","Too large bases","Small teeth","Large teeth","A","'A' [Boucher's 10th ed 16]

Complete denture base extension within morphologic and functional limits will reduce the occlusal load per unit area of mucosa. Denture base overload can be minimized by large bases and small teeth.",""
"Complete Denture","Miscellaneous","19","A completed denture patient complains that he has pain in his throat during swallowing. This indicates:","Over extended PPS","Over extended lingual flange","Over extended lingual flange in retromylohyoid region","His tonsils are inflammed","C","'C' [Boucher's 10th ed 513]

'C' [Boucher's 10th ed 513]",""
"Complete Denture","Miscellaneous","20","All are consequences of edentulism except;","Prognathic appearance","Thinning of lips","Decreased length of lip","Increase in columella philtrum angle","C","'C' [Boucher's 10th ed 23, TABLE 1-3]

'C' [Boucher's 10th ed 23, TABLE 1-3]",""
"Complete Denture","Miscellaneous","21","Number of swallowings per day","300","400","1500","600","D","'D' [Boucher's 11th ed 11]

'D' [Boucher's 11th ed 11]",""
"Complete Denture","Miscellaneous","22","Which of the following areas of the oral cavity are affected by inflammatory Papillary hyperplasia?","Lips","Tongue","Palate","Gingival","C","'C' [Boucher's 12th ed 36]

'C' [Boucher's 12th ed 36]",""
"Complete Denture","Miscellaneous","23","Over extension of complete denture for a prolonged period without adjustment May cause","Epulis fissuratum","Pyogenic granuloma","Papillary hyperplasia","Giant cell reparative granuloma","A","'A' [Boucher's 10th ed 30]

'A' [Boucher's 10th ed 30]",""
"Complete Denture","Miscellaneous","24","A patient reports to the dentist with symptoms of joint involvement, obscure pain and discomfort and clicking sounds. The patient is a complete denture wearer. The denture should be checked for","Increased vertical dimension","Reduced vertical dimension","Improper centric relation","Very large denture base coverage","A","'A' [Boucher's 10th ed 252]

'A' [Boucher's 10th ed 252]",""
"Complete Denture","Miscellaneous","25","Most recent type of denture adhesive is","Salts of Gontrez","Natural gums","Cellulose based salts","Acrylic adhesive","A","'A' [Boucher 12th ed 443]

Various denture adhesives:
• Vegetable gums (early) possess very little cohesive strength.
• Gum-based adhesives are highly water soluble and wash out readily and also known to cause allergy.
• Synthetic salts of Gontrez (AIIMS-2012) display good ionic adherence.
The performance of gum based materials is short lived and unsatisfactory.",""
"Complete Denture","Miscellaneous","26","Ideal site of implant placement in a completely edentulous mandible:","1st molar region bilaterally","Retromolar pad area because it is resistant to resorption","Buccal shelf area because it is not ideally suited for loading","Interforaminal region","D","'D' [Misch-Implant Dentistry 2nd ed 178]

'D' [Misch-Implant Dentistry 2nd ed 178]",""
"Complete Denture","Miscellaneous","27","Mandibular ridge resorption causes","Widening of posterior ridge","Widening of anterior ridge","Narrowing of posterior ridge","Widening of maxillary residual ridge","A","'A' [Boucher's 12th ed 234]

'A' [Boucher's 12th ed 234]",""
"Complete Denture","Miscellaneous","28","Shunting effect occurs in complete dentures:","If occlusal plane is lower in molar area","If the occlusal plane is lower in incisor area","If occlusal plane is lower in molar as well as incisor area","When patient has poor muscular co-ordination","C","'C' [Text book - Impressions for complete denture: Bernard Levin 1st ed 27]

The occlusal plane is an important factor of stability. Ideally, the best stability is obtained when the occlusal plane is parallel to and anatomically oriented to the ridges. If the occlusal plane is tipped, there will be shunting effect and loss of stability. If the occlusal plane is lower in the molar area, there will be a tendency for the upper denture to be displaced posteriorly and the lower anteriorly. If the occlusal plane is lower in the incisor area, the shunting effect will be the opposite.",""
"Complete Denture","Miscellaneous","29","A gnathodynamometer is used to record:","Biting force","Centric relation","Vertical dimensions","FH plane","A","'A' [Behav. Res. Meth & Instru. 1972, Vol 4 (3) 125-128]

'A' [Behav. Res. Meth & Instru. 1972, Vol 4 (3) 125-128]",""
"Complete Denture","Miscellaneous","30","Important diagnostic tool for achieving accurate implant angulation:","Diagnostic template","Wakeup","Mounted diagnostic cast","Surgical template","D","'D' [Misch-Implant Dentistry 2nd ed 148]

'D' [Misch-Implant Dentistry 2nd ed 148]",""
"Complete Denture","Miscellaneous","31","Difficulty in use of metallic denture bases is:","Less margin of error in posterior palatal seal","Lack of tissue tolerance","Increased weight of dentures","Difficulty in getting accuracy of fit","A","'A' [Boucher 12th ed 206, Box 12-9]

'A' [Boucher 12th ed 206, Box 12-9]",""
"Complete Denture","Miscellaneous","32","Which of the following agent is used as a die hardener?","Cyanoacrylate","Nail polish","Volatile relief agents","Composite Resin","A","'A' [Rosensteil 3rd ed 433]

'A' [Rosensteil 3rd ed 433]",""
"Complete Denture","Miscellaneous","33","The tooth most likely to cause lateral balancing interferences in an anterior guidance occlusal scheme is","First molar","Canine","Second molar","Premolars","C","'C' [Check Explanation Below]

The cusp tip to fossa angle generally gets shallower (less steep) from first premolar to second molar because the second molar is farther away from the affect of the lateral anterior guidance and closer to the fulcrum (condyle). Due to the orientation of occlusal plane, second molar is the tooth most susceptible to lateral balancing interference in anterior guidance.",""
"Complete Denture","Miscellaneous","34","Complete denture patients have a preference for which region when the consistency of food is tough","2nd molar region","Premolar region","1st molar region","Premolar and molar region","B","'B' [Zarb 13th ed 14]

'B' [Zarb 13th ed 14]",""
"Complete Denture","Miscellaneous","35","A complete denture patient is having difficulty in swallowing is due to","Increased interocclusal space","Decreased interocclusal space","Decreased vertical dimension","None of the above","B","'B' [Nallaswamy 1st ed 130]

Difficulty in swallowing with complete dentures occurs when there is:
• Increased vertical dimension
• Decreased inter occlusal space",""
"Complete Denture","Miscellaneous","36","The principal disadvantage of metal denture base is","increase in weight","acrylic resin does not providing bonding","injure the soft tissues","it is difficult to reline","D","'D' [Boucher 12th ed 206]

'D' [Boucher 12th ed 206]",""
"Complete Denture","Miscellaneous","37","Tissue conditioning materials are","Elastomers","Elasto polymers","Polymers","Impression plaster","C","'C' [Boucher 12th ed 198-201]

The powder of tissue conditioner contains a polymer (Polyethylmethacrylate) and the liquid contains a mixture of ethylalcohol (solvent) and an aromatic ester.",""
"Complete Denture","Miscellaneous","38","Identify the material used in maxillofacial prosthesis is","Polyurethane elastomers","Poly carbonate","Auto polymerizing acrylic resins","Poly vinyl chloride","A","'A' [Nallaswamy 1st ed 714]

The materials used in Maxillofacial prosthetics:
• Heat cure acrylic resin
• Polyvinyl chloride and copolymers
• Polyurethane elastomers
• Silicones
• Polyphosphazines (under research)
• Chlorinated Polyethylene",""
"Complete Denture","Miscellaneous","39","Which is 'MOISTURE ACTIVE' adhesive?","Cyanoacrylate","Methyl methacrylate","Bis-GMA","All of the above","A","'A' [Boucher's 12th ed 443]

'A' [Boucher's 12th ed 443]",""
"Complete Denture","Miscellaneous","40","All the following are materials used for fabrication of maxillofacial prosthesis EXCEPT","Vinyl chloride polymers","Acrylic resins","Silicone rubber","Fiber reinforced composite","D","'D' [Nallaswamy 1st ed 714-715]

'D' [Nallaswamy 1st ed 714-715]",""
"Complete Denture","Miscellaneous","41","A patient complains of sore throat after 24 hours of denture delivery, most likely cause is?","Allergy to acrylic","Extended maxillary denture","Extended maxillary denture in pterygoid notch area","Extended mandibular denture","D","'D' [JJ Manappallil 1st ed 301,302]

Soreness on swallowing or a sore throat is mainly due to mandibular denture border causing over extension or pressure in the region of the retromylohyoid curtain.",""
"Complete Denture","Miscellaneous","42","The number of times an individual swallows per day while awake:","600","800","700","900","B","'B' [Check Explanation Below]

• Ans is 'B' according to key given by COMEDK.
• Ans 'A' 600 is correct according to Management of Temporomandibular disorders and occlusion by Jeffrey P. Okeson 6th ed pg 45. This study has demonstrated that the swallowing cycle occurs 590 times during a 24-hr period i.e., 146 cycles during eating, 394 cycles between meals while awake and 50 cycles during sleep.
• According to Ganong 16th ed pg. 446 also Option 'A' is correct. The total number of swallowings per day is about 600 out of which 200 while eating and drinking, 350 while awake without food, and 50 while sleeping.",""
"Complete Denture","Miscellaneous","43","Repeated or sustained contact of teeth other than during mastication is called as","malfunction","parafunction","hyperfunction","hypofunction","B","'B' [Boucher 12th ed 16]

Non-functional or parafunctional habits (Bruxism) involve repeated or sustained occlusion of teeth and can be harmful to the teeth or other components of the masticatory system. In denture wearer, parafunctional habits can cause additional loading on the denture-bearing tissues.

| | Forces generated | Duration and magnitude |
|---|---|---|
| Mastication | Mainly vertical | Intermittent and light, diurnal only |
| Parafunction | Frequently horizontal as well as vertical | Prolonged, possibly excessive. Both diurnal and nocturnal |",""
"Complete Denture","Miscellaneous","44","A patient with a rational, sensible, calm and composed disposition is:","An exacting patient","A hysterical patient","An indifferent patient","A philosophical patient","D","'D' [Heartwell 5th ed 131]

The best mental attitude for denture acceptance is the philosophical type. These patients are rational, sensible, calm and composed in difficult situations. Their motivation is generalized as they desire dentures for the maintenance of health and for appearance and feel that having teeth replaced is a normal, acceptable procedure. Philosophical patients overcome conflicts and organize their time and habits in an orderly manner. Also, they eliminate frustrations and learn how to adjust properly.",""
"Complete Denture","Miscellaneous","45","The commonest type of porosity that results in a fluid resin technique is","Polymerization shrinkage porosity","Porosity due to inadequate pressure","Air inclusion porosity","Porosity due to increased heat","C","'C' [Phillips 11th ed 736]

The fluid resin technique employs a pourable, chemically activated resin for the fabrication of dentures. When mixed in proper portions, these components yield a low viscosity resin. Subsequently, this resin is poured into a mold cavity, subjected to increased atmosphere pressure, and allowed to polymerize.

Disadvantages of fluid resin technique:
• Noticeable shifting of prosthetic teeth during processing.
• Air entrapment within the denture base material.
• Poor bonding between denture and teeth technique sensitivity.",""
"Complete Denture","Miscellaneous","46","Which one of the following may NOT be used during the flasking of dentures:","petroleum","tin foil","tin foil substitute","silicone lubricant","A","'A' [Rudd and Marrow Lab procedures in CD 287 & 300]

'A' [Rudd and Marrow Lab procedures in CD 287 & 300]",""
"Complete Denture","Miscellaneous","47","Hapsburg jaw:","Class III","Class II division 1","Class I","Class II division 2","A","'A' [AP-08]

It is characterized by mandibular prognathism (class-III occlusion), pouting of lower lip (Hapsburg lip), prominent and often misshapen nose, flat malar areas, and mildly everted lower eyelids.",""
"Complete Denture","Miscellaneous","48","Dense cortical bone used for implant placement is found in:","Anterior mandible","Posterior mandible","Anterior maxilla","Posterior maxilla","A","'A' [Boucher 12th ed 532]

Bone quality in the mandible is typically cortical in nature anteriorly and more trabecular posteriorly. But the maxilla is generally trabecular with minimal cortical bone. Bone quality appears to influence treatment outcomes, with high success rates described in the anterior mandible and somewhat lower ones observed in maxilla.",""
"Complete Denture","Miscellaneous","49","Papillomatosis most often seen beneath denture is best treated by:","Not allowing patient to wear denture","Electrosurgery or supraperiosteal dissection","Chemical cautery","Radical excision because it has malignant potential","B","'B' [Winkler 2nd ed 68]

'B' [Winkler 2nd ed 68]",""
"Complete Denture","Miscellaneous","50","High fusing porcelains are used:","For crowns","In denture teeth","With titanium alloys","Over aluminious core porcelain","B","'B' [Craig 12th ed 444]

Based on fusion temperature, dental ceramics are classified as:
• High fusing - 1350 to 1370°C
• Medium fusing - 1090 to 1260°C
• Low fusing - 870 to 1065°C
• Ultra low fusing ceramics - <870°C

The medium and high-fusing ceramics are used for denture teeth.",""
"Complete Denture","Miscellaneous","51","The result of muscle forces acting through the intercuspation of the occlusal surfaces is called:","Anterior component of force","Mesial drift tendency","Stomatognathics","Gnathics","A","'A' [Glossary of Prosthodontic Terms]

'A' [Glossary of Prosthodontic Terms]",""
"Complete Denture","Miscellaneous","52","The ideal bone for implant support is","Spongy bone","Cortical bone","Lamellar bone","Woven bone","C","'C' [Check Explanation Below]

After implant placement, the newly formed bone is called woven bone or primary bone spongiosa. Beginning in the second month, woven bone is gradually replaced by lamellar bone. The lamellar bone has both primary and secondary osteons which are in close contact to the implant surface providing the necessary rigid fixation for implant loading. The lamellar bone (highly organized) is the one with higher resistance and modulus of elasticity, being the ideal bone for the load support.",""
