Subject,Chapter,Question No,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Image Reference
Pedodontics,3. TRAUMATOLOGY,11,Apexification is the treatment of choice for a permanent tooth with wide open apex when,The pulp is necrotic,The pulp is vital,The pulp and root canals are calcified,There is a traumatic pulp exposure during cavity preparation,A,'A' [Shobha Tandon 1st ed 357],
Pedodontics,3. TRAUMATOLOGY,12,In pediatric fracture of the body of the mandible which of the following is true of fracture line?,Downwards and forwards,Downwards and backwards,In a zigzag line due to the presence of tooth buds,In a straight line from above downwards,A,"'A' [JISPPD September 2006 Pg 157]
For fractures of the body of mandible in pediatric patients, the fracture lines extend downwards and forwards from the upper border of mandible. Where as in the adult, direction of fracture line is usually downward and backwards.",
Pedodontics,3. TRAUMATOLOGY,13,The prognosis for teeth with root fracture is best when the fracture occurs in the,Coronal one third of the root,Middle one third of the root,Apical one third of the root,Coronal half of the root,C,'C' [Shobha Tandon 1st ed 521],
Pedodontics,3. TRAUMATOLOGY,14,Ellis and deway classification of traumatic fractures are how many,9,5,3,4,A,"'A' [Shobha Tandon 1st ed 500]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Class</th><th>Ellis and Deway classification</th></tr></thead><tbody><tr><td>Class 1</td><td>Fracture involving enamel</td></tr><tr><td>Class 2</td><td>Fracture involving enamel and dentin</td></tr><tr><td>Class 3</td><td>Fracture involving dental pulp</td></tr><tr><td>Class 4</td><td>Non vital tooth</td></tr><tr><td>Class 5</td><td>Avulsion</td></tr><tr><td>Class 6</td><td>Root fracture with or without crown fracture</td></tr><tr><td>Class 7</td><td>Displacement of tooth without fracture of crown or root</td></tr><tr><td>Class 8</td><td>Fracture of crown enmasse</td></tr><tr><td>Class 9</td><td>Deciduous tooth fractures</td></tr></tbody></table>",
Pedodontics,3. TRAUMATOLOGY,15,Mineral trioxide aggregate used in apexification:,Forms an integral part of the root canal filling,Dissolves as the apical barrier formation progresses.,Has not yielded good results,Is available in a paste form.,A,"'A' [Shobha Tandon 1st ed 362]
Materials used for Apexification technique:
• Calcium hydroxide
• Calcium hydroxide + CMCP
• Mineral trioxide aggregate",
Pedodontics,3. TRAUMATOLOGY,16,In class III Ellis fracture,Only enamel is involved,Enamel and dentine are involved,"Enamel, dentine and pulp are involved",Non-vital pulp,C,'C' [Shobha Tandon 1st ed 300],
Pedodontics,3. TRAUMATOLOGY,17,A 10 years old child has intrusion of permanent maxillary central incisor. The choice of treatment is,Put tooth in its place and split it,Allow tooth to erupt on its own (spontaneous eruption),Treat it orthodontically,Do nothing,B,"'B' [Shobha Tandon 1st ed 522]
Re-eruption potential is high in young permanent teeth, hence the tooth should be left for 3 months. If it does not re-erupt, orthodontic extrusion is the choice of treatment.",
Pedodontics,3. TRAUMATOLOGY,18,A 3 year old child suffers from dental trauma following the deciduous central incisor is intruded but its root is not fractured. What should be the line of management-?,Immediate surgical extrusion of tooth,Orthodontic extrusion of tooth,Wait and watch/ Make patient comfortable & observe,Extraction of tooth,C,"'C' [Shobha Tandon 1st ed 518]
Partially intruded primary teeth should be left undisturbed as they usually re-erupt naturally. If the intruded tooth is found impinging on the permanent tooth bud, extraction of the tooth is indicated.",
Pedodontics,3. TRAUMATOLOGY,19,Which type of injury is least common in children?,Intrusion,Avulsion,Subluxation,Complicated crown fracture,D,"'D' [Mc Donald 8th ed 479]
Luxation injuries like intrusion and avulsion are more common in the first 3 years of life.

Most common traumatic injury in child? (PGI-2012)
a) Root fracture
b) Luxation (correct answer)
c) Complicated crown fracture
d) Crown root fracture",
Pedodontics,3. TRAUMATOLOGY,20,Exarticulation of teeth means,Intrusion,Extrusion,Sublimation,Avulsion,D,"'D' [Shobha Tandon 1st ed 518]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Term</th><th>Definition</th></tr></thead><tbody><tr><td>Concussion</td><td>Injury to supporting tissues without loosening or displacement but with marked reaction to percussion.</td></tr><tr><td>Subluxation</td><td>Abnormal loosening but without displacement of the tooth.</td></tr><tr><td>Intrusion (Central dislocation)</td><td>Displacement of the tooth into the alveolar bone accompanied by fracture of the alveolar socket.</td></tr><tr><td>Extrusion</td><td>Partial displacement of the tooth out of its socket.</td></tr><tr><td>Exarticularion (complete avulsion)</td><td>Complete displacement of tooth out of socket.</td></tr></tbody></table>",
Pedodontics,3. TRAUMATOLOGY,21,Contusion usually result from,Cut injury,Crush injury,Blunt trauma,Penetrating injury,C,"'C' [Shobha Tandon 1st ed 502]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Term</th><th>Definition</th></tr></thead><tbody><tr><td>Laceration</td><td>Shallow or deep wound in the mucosa caused by a sharp object.</td></tr><tr><td>Contusion</td><td>Bruise produced by impact from blunt object.</td></tr><tr><td>Abrasion</td><td>Superficial wound produced by rubbing or scrapping.</td></tr></tbody></table>",
Pedodontics,3. TRAUMATOLOGY,22,Source of calcium in dentinal bridge is,Blood,Calcium hydroxide,Saliva,ICF,A,'A' [Shobha Tandon 1st ed 341],
Pedodontics,3. TRAUMATOLOGY,23,The X-ray of a traumatized tooth is important because,To determine root fracture,To assess the stage of root development,As a base for future comparisons,All of the above,D,'D' [Shobha Tandon 1st ed 506],
Pedodontics,3. TRAUMATOLOGY,24,"In an inferior alveolar nerve block given to a child, the position of the needle as compared to that in an adult is more",Superior,Inferior,Buccal,Lingual,B,"'B' [Shobha Tandon 1st ed 467]
In children, the mandibular foramen lies about 0.5cm below the occlusal plane, due to the underdeveloped ramus of the mandible. Therefore, during inferior alveolar nerve block, the needle is inserted in a position inferior to the occlusal plane.

The needle insertion position for inferior alveolar nerve block in children should be (AIPG -2015)
a) Lower and posteriorly than in adults
b) Lower and anteriorly than in adults
c) Higher and anteriorly than in adults
d) Higher and posteriorly than in adults",
Pedodontics,3. TRAUMATOLOGY,25,The best alternative storage medium for avulsed teeth in case culture media are not available is,Milk,Water,Saline,Blood,A,'A' [Shobha Tandon 2nd ed 597],
Pedodontics,3. TRAUMATOLOGY,26,The change in colour of a traumatized primary incisor usually results from all the following except.,Laceration of periodontal fibres,Diffusion of biliverdin into the dentinal tubules,Development of a heavy layer of secondary dentin,Internal resorption of dentin within the crown,A,"'A' [Mc Donald 8th ed 471]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Sequel of trauma to the tooth</th><th>Explanation</th></tr></thead><tbody><tr><td>Internal hemorrhage</td><td>Rupture of capillaries lead to escape of RBC and subsequent breakdown resulting in pigments called biliverdin and bilirubin which discolour tooth.</td></tr><tr><td>Hyperemia</td><td>Congestion of blood within pulp chamber leads to colour change after several weeks.</td></tr><tr><td>Internal resorption</td><td>The tooth appears pink as the pulp shows through the enamel.</td></tr><tr><td>Pulpal necrosis</td><td>Pulp undergoes autolysis and necrosis with deposition of blood pigments.</td></tr><tr><td>Canal calcification</td><td>Partial or complete obliteration of the pulp chamber and canal may occur. The crowns of teeth may have a yellowish opaque colour.</td></tr></tbody></table>",
Pedodontics,3. TRAUMATOLOGY,27,"After more than 1 hour of extra oral time an avulsed tooth is soaked in sodium hypochorite solution, than it should be soaked in",10% NaF for 10 min.,2% NaF for 10 min.,8% SnF2 for 10 min.,2% SnF2 for 10 min.,B,"'B' [Grossman 12th ed 382]
If more than 1 hour is the extra oral dry time, the avulsed tooth should be immersed in 2% sodium fluoride solution for 20 minutes.",
Pedodontics,3. TRAUMATOLOGY,28,"Traumatic injury to primary tooth leads to intrusion, after how much time the teeth usually re-erupts?",30 Days,3 Months,6 Months,12 Months,C,"'C' [Shobha Tandon 2nd ed 591]
If intruded tooth is found to be impinging on the permanent tooth bud, extraction of tooth is indicated. Apart from this, the treatment usually involves a ""wait and watch"" policy. These teeth usually re-erupt within 6 months. If after 6 – 12 months the tooth has not shown any sign of movement, then ankylosis should be considered and extraction of tooth is performed.",
Pedodontics,3. TRAUMATOLOGY,29,"Which statement is correct?

Statement 1: Most common injuries in children are luxation and avulsion.

Statement 2: In adults, the most common injury is tooth crown fracture.",Both,(1) only,(2) only,None,A,"'A' [Dent traumatology; 2010; 26(3):254-61 Management of traumatized anterior teeth by Hargreeves 152.]
The majority of dental injuries in the primary and permanent dentitions involve the anterior teeth, especially the maxillary central incisors. Various studies have quoted that concussion, subluxation, followed by luxation are the most common injuries in the primary dentition, while uncomplicated crown fractures are most common in the permanent dentition. The common luxation injuries in primary dentition is intrusion.",
Pedodontics,3. TRAUMATOLOGY,30,Which of the following is the emergency treatment of choice in case of traumatic injury to tooth?,Full veneer crown preparation with stainless steel crown,A stainless steel or preformed orthodontic band around the tooth,An acid etched composite restoration,A pin retained composite restoration,C,"'C' [Shobha Tandon 2nd ed 588, 589]
As the extent of injury is not mentioned, we have to go for conservative treatment only.

Intermediate treatment:
After a period of rest, if tooth remain vital, an esthetic restoration can be given during growth and development. This will serve the purpose until a final restoration can be made.

Enamel and dentin fracture:
Involvement of dentin necessitates restoration to seal the exposed dentinal tubules. A layer of GIC or Ca(OH)2 lining cement may be applied as soon as possible following the trauma. This may be covered by composite to maintain the integrity of the protective coating.",
Pedodontics,3. TRAUMATOLOGY,31,"In root fracture of the apical one-thrid of permanent anterior teeth, the teeth usually",Discolor rapidly,Remain in function and are vital,Undergo pulpal necrosis and become ankylosed,Are indicated for extraction and prosthetic replacement,B,"'B' [Shobha Tandon 2nd ed 589]
Permanent teeth:
• Refer Endo synopsis

Primary teeth:
• Apical 1/3rd fracture – remains vital and resorbs normally.
• Middle 1/3rd fracture – becomes mobile and will probably require extraction.
• Coronal 1/3rd fracture – extraction with care to avoid damage of developing permanent tooth bud.",
Pedodontics,3. TRAUMATOLOGY,32,A 4-year-old child has avulsed a primary incisor. The parents ask if the tooth can be replanted. What is the most appropriate response?,Replant the tooth immediately,Store the tooth in milk and replant it later,Avoid replantation and consider space maintenance if necessary,Use fluoride varnish to prevent caries in adjacent teeth,C,"'C' [Dental Traumatology. 2012 Jun;28(3):174-82.]
An avulsed primary tooth should not be replanted due to several key concerns like:
• Significant treatment burden due to procedures such as splint placement, removal, and even root canal treatment which can be challenging and stressful.
• The most critical reason to avoid replantation is to prevent a potential medical emergency resulting from aspiration of the tooth.
• Replanting the tooth may cause further damage to the developing permanent tooth or interfere with its proper eruption.
• Even if the avulsed tooth appears intact, replanting can cause ankylosis, infection, or deflection of the erupting permanent tooth.",
Pedodontics,3. TRAUMATOLOGY,33,A child suffers from trauma which causes lateral luxation of the primary central incisor. The incisor is not in occlusion and does not cause interference. What should be done?,The incisor should be allowed for passive and spontaneous reposition itself,Immediate reposition and splinting,Reduce the opposite tooth,Reduce both the affected and the opposite tooth,A,"'A' [MC Donald 8th ed 481]
Primary teeth that are displaced (lateral luxation) but not intruded should be repositioned by the dentist or parent as soon as possible after the accident, to prevent interference with occlusion. But in this question the incisor is not in occlusion and does not cause interference. So option A will be the correct answer.

LATERAL LUXATION

[Requires image: Flowchart showing management of lateral luxation in permanent vs primary tooth]

Permanent Tooth ? Immediate repositioning with splinting

Primary Tooth:
• No Occlusal interference ? Spontaneous repositioning ? Tooth should be allowed to reposition spontaneously
• Minor Occlusal interference ? Grinding
• Occlusal interference ? Repositioning under LA
• Severe displacement ? Extraction",Requires image: Flowchart – Management of Lateral Luxation (Permanent vs Primary tooth)
Pedodontics,3. TRAUMATOLOGY,34,"After trauma of permanent maxillary central incisor metallic sound is heard on percussion, this is due to:",Subluxation,Lateral luxation,Extrusive luxation,Concussion,B,"'B' [Endodontics Principles and Practise by Torabinajed 175]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th></th><th>Concussion</th><th>Subluxation</th><th>Extrusion</th><th>Lateral luxation</th><th>Intrusion</th></tr></thead><tbody><tr><td>Abnormal mobility</td><td>--</td><td>?</td><td>?</td><td>--</td><td>--</td></tr><tr><td>Tenderness to percussion</td><td>?</td><td>?</td><td>?</td><td>?</td><td>?</td></tr><tr><td>Percussion sound</td><td>Normal</td><td>Dull</td><td>Dull</td><td>Metallic</td><td>Metallic</td></tr><tr><td>Clinical dislocation</td><td>--</td><td>--</td><td>?</td><td>?</td><td>?</td></tr><tr><td>Radiographic dislocation</td><td>--</td><td>--</td><td>?</td><td>?</td><td>?</td></tr></tbody></table>",
Pedodontics,4. PEDIATRIC ENDODONTICS,1,Which of the following materials is the most ideal for indirect pulp capping?,Calcium hydroxide,Zinc oxide eugenol cement,Zinc oxide powder only,Zinc oxyphosphate cement,A,"'A' [Shobha Tandon 1st ed 335]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Indirect Pulp Capping</th><th>Direct Pulp Capping</th></tr></thead><tbody><tr><td colspan='2'><b>Indications:</b></td></tr><tr><td>• Used when pulpal inflammation has been judged to be minimal and complete removal of caries would cause a pulp exposure.</td><td>• Small pulpal exposures less than 1mm.<br>• Light red bleeding from exposure site that can be controlled by cotton pellet.<br>• Traumatic exposures in dry, clean field reported within 24 hrs.</td></tr><tr><td colspan='2'><b>Materials:</b></td></tr><tr><td>• Calcium hydroxide (ideal)<br>• ZOE</td><td>• Calcium hydroxide<br>• Isobutyl cyanoacrylate<br>• Resin bonding agents<br>• Antibiotics<br>• Corticosteroids</td></tr><tr><td colspan='2'><b>Contraindications:</b></td></tr><tr><td>• Soft leathery dentin<br>• Non restorable tooth<br>• Signs of pulpal or periapical pathology like sensitivity to hot, cold and percussion, etc.</td><td>• Pain at night<br>• Spontaneous pain tooth mobility<br>• Excess bleeding at the exposure site.</td></tr></tbody></table>

Pulp capping procedure is indicated in all of the following EXCEPT (KERALA-2015)
a) Small accidental exposure
b) Pin point caries exposure surrounded by sound dentin
c) Radiographic evidence of radicular disease
d) Minimal or no bleeding at the exposure site

In mechanical exposure of pulp (size 0.3mm) what is to be done (AIPG-2017)
a) IPC
b) DPC (correct answer)
c) Pulpectomy
d) RCT",
Pedodontics,4. PEDIATRIC ENDODONTICS,2,Pulpless primary incisor (abscess caused by trauma) in 4 year old patient can be effectively treated by,Pulpectomy,Extraction,5-minute formocresol pulpotomy,7-day formocresol pulpotomy,A,'A' [Shobha Tandon 1st ed 516],
Pedodontics,4. PEDIATRIC ENDODONTICS,3,The simplest form of pulp therapy is,Apicocectomy,Pulp capping,Pulpectomy,Pulpotomy,B,'B' [Mac Donald 8th ed 393],
Pedodontics,4. PEDIATRIC ENDODONTICS,4,The most successful treatment for a vital primary second molar with a large carious and pulpal exposure is,Indirect pulp treatment,Pulpotomy with formocresol,Pulpotomy with calcium hydroxide,Pulp capping with calcium hydroxide,B,"'B' [Shobha Tandon 1st ed 342]
Option 'D' direct pulp capping with calcium hydroxide and Option 'C' calcium hydroxide pulpotomy are contraindicated in primary teeth as they cause internal resorption. Direct pulp capping is not a common procedure for most pediatric dentists. The procedure, however, is recommended for immature permanent teeth. It is a procedure indicated for pinpoint-sized teeth.",
Pedodontics,4. PEDIATRIC ENDODONTICS,5,Ideal root canal filling for primary teeth,Calcium hydroxide-iodoform mixture,Zinc oxide-eugenol,Gutta percha,Ferric sulphate,A,"'A' [Shobha Tandon 1st ed 354]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Material</th><th>Properties</th></tr></thead><tbody><tr><td>ZOE paste</td><td>• Commonly used filling material.<br>• Overfilling cause mild foreign body reaction.<br>• There is difference between its rate of resorption and that of tooth root.</td></tr><tr><td>KRI paste</td><td>• It resorbs rapidly and have no undesirable effects on succedaneous teeth<br>• Contains bactericidal action<br>• Contains iodoform camphor.</td></tr><tr><td>Maisto Paste</td><td>• Similar to KRI with additions.</td></tr><tr><td>Vitapex</td><td>• It is composed of calcium hydroxide (30.3%), iodoform (40.4%), silicone oil (22.4%) and other substances not described (6.9%)<br>• Nearly ideal primary tooth filling material</td></tr><tr><td>Guttapercha</td><td>• Contraindicated, as it is not a resorbable material.</td></tr></tbody></table>",
Pedodontics,4. PEDIATRIC ENDODONTICS,6,The effect of formocresol on the pulp following of a primary tooth is,Calcified bridge is formed,Massive infiltration of inflammatory cells,Surface fixation of pulpal tissue accompanied by degeneration of odontoblasts,"Pulp remains vital throughout and relatively unchanged however, all microorganisms are destroyed",C,"'C' [Mac Donald 8th ed 399, 404]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Formocresol</th><th>Calcium hydroxide</th><th>Glutaraldehyde</th></tr></thead><tbody><tr><td>Tissue fixation is evident</td><td>Calcium bridge formation occurs</td><td>Better and non reversible fixation</td></tr><tr><td>Potent germicide</td><td>Have germicidal activity</td><td>Excellent antimicrobial</td></tr><tr><td>Vital tissue remains at apex</td><td>Vital pulp remains</td><td>Vital pulp remains</td></tr><tr><td>Reported toxicity and periapical leakage due to small molecule size</td><td>Causes internal resorption in primary teeth</td><td>Less pulpal necrosis</td></tr><tr><td>————</td><td>Bridging makes further endodontic treatment complicated.</td><td>No periapical leakage due to large sized molecules.</td></tr></tbody></table>",
Pedodontics,4. PEDIATRIC ENDODONTICS,7,The % formaldehyde in buckely's formocresol is,15%,19%,25%,20%,B,"'B' [Shobha Tandon 1st ed 342]
Buckley's formocresol consists of 19% formaldehyde, 35% cresol and 15% glycerine and water. The formaldehyde to cresol ratio is 1:2.",
Pedodontics,4. PEDIATRIC ENDODONTICS,8,A 4 year child's radiograph shows small radiolucency in the bifurcation area of primary lower second molar. There is bleeding on opening the root canal. The most likely treatment to be is,Pulpectomy and stainless steel,Pulpotomy,Extraction of the tooth,Observe no treatment necessary,A,'A' [Shobha Tandon 1st ed 347],
Pedodontics,4. PEDIATRIC ENDODONTICS,9,Pulp therapy which sweet name associated with,Formocresol pulpotomy,Beech wood cresol pulpotomy,Non vital pulpotomy,Pulpectomy,A,"'A' [Shobha Tandon 1st ed 342]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Technique</th><th>Name</th></tr></thead><tbody><tr><td>Sweet technique</td><td>Multivisit formocresol pulpotomy</td></tr><tr><td>5 minute technique</td><td>Single sitting formocresol pulpotomy</td></tr><tr><td>2 Stage technique</td><td>Para formaldehyde pulpotomy</td></tr><tr><td>Mortal or nonvital pulpotomy</td><td>Beechwood cresol pulpotomy</td></tr><tr><td>Cvek pulpotomy</td><td>Partial pulpotomy</td></tr></tbody></table>",
Pedodontics,4. PEDIATRIC ENDODONTICS,10,The best filling material in deciduous teeth for RCT:,Gutta-percha,Calcium hydroxide,Zinc Oxide Eugenol,Amalgam,C,'C' [Shobha Tandon 1st ed 353],
Pedodontics,4. PEDIATRIC ENDODONTICS,11,Indirect pulp therapy:,Removes all the layers of carious dentin,Removes all the bacteria from carious lesion,Is successful with teeth having clinical evidence of pulpal or periapical pathosis,Is dependant on remineralisation of affected dentin and reparative dentin formation,D,'D' [Shobha Tandon 1st ed 335],
Pedodontics,4. PEDIATRIC ENDODONTICS,12,"During restoration, mechanical exposure of mesiobuccal pulpal horns in the primary max. 1st molar with moderate caries lesion on the mesial. Distal surfaces, the treatment now should be:",Pulp capping-with dycal-restore with silver amalgam,Pulpotomy-restore with stainless-steel crown,Pulpectomy-restore with stainless-steel crown,Pulp capping-with dycal-restore with stainless steel crown.,B,"'B' [Shobha Tandon 1st ed 339,342]
Direct pulp capping and calcium hydroxide pulpotomy are contraindicated in primary teeth as they cause internal resorption. Formocresol pulpotomy is the technique of choice in this situation followed by stainless steel crown.",
Pedodontics,4. PEDIATRIC ENDODONTICS,13,"Radiographically first time, chronic pulpal infection of primary molars noted as:",Periapically bony changes,Root resorption,Changes in bony furcation area,Widening of apical periodontal ligament,C,"'C' [Shobha Tandon 2nd ed 394]
In primary molar teeth, earliest radiographic change is in the form of a furcal radiolucency, bone loss or root resorption depending on the chronicity of the infection. In permanent teeth, earliest change is widening of PL.",
Pedodontics,4. PEDIATRIC ENDODONTICS,14,Which of the following is a contraindication for pulp capping and pulpotomy:,Accidental exposure in a vital tooth,If there is inflammation of the radicular pulp and pain,Greatly curved and tortuous roots,None of the above,B,"'B' [Shobha Tandon 1st ed 336,342]
Contraindications for pulpotomy:
• Spontaneous pain
• Haemorrhage that is bright red and is not easy to control.
• Internal resorption.
• Existence of abscesses or fistulas in relation to the teeth.",
Pedodontics,4. PEDIATRIC ENDODONTICS,15,The success of the calcium hydroxide pulpotomy is determined by the,Formation of calcific bridge,Formation of hard base to support restoration,Continuation of root formation and Apexogenesis,All of the above,C,"'C' [Mac Donald 8th ed 404/ Shobha Tandon 1st ed 357]

<table border='1' cellpadding='4' cellspacing='0'><thead><tr><th>Apexogenesis</th><th>Apexification</th></tr></thead><tbody><tr><td>• It is the physiologic process of root development in vital infected tooth.</td><td>• It is the method of inducing the development of root apex in immature / young pulpless non-vital tooth by formation of osteocementum or bone.</td></tr><tr><td>• Indicated in normal pulp or pulp with minimal inflammation<br>• Complete normal pulp (direct pulp capping)<br>• Normal pulp in root portion (calcium hydroxide pulpotomy)</td><td>• Indicated in cases where pulp has undergone irreversible pulpal necrosis.</td></tr></tbody></table>

Vital pulp procedures are all except (AIPG-2017)
a) IPC
b) DPC
c) Apexification (correct answer)
d) Apexogenesis",
Pedodontics,4. PEDIATRIC ENDODONTICS,16,"7 Yrs child had fractured his maxillary central incisor 5 months ago. Pulp shows no response, there is no periapical lesion in radiograph. Treatment of choice is?",Apexification,Apexogenesis,Direct Pulp Capping,Indirect Pulp Capping,A,"'A' [Shobha Tandon 1st ed 520]
The completion of root development and closure of apex occurs up to 3 years after eruption of the teeth. As per the question, the boy had fractured his central incisor and the tooth is still immature (open apex). Apexification is the technique of choice for non-vital young permanent teeth with incompletely formed roots.

Young permanent tooth with irreversible pulpitis sign is treated as (AIPG-2017)
a) RCT
b) DPC
c) IPC
d) Apexification (correct answer)",
Pedodontics,4. PEDIATRIC ENDODONTICS,17,Which of the following is an indication of indirect pulp capping?,Lingering sensitivity to hot and cold,Throbbing of the affected teeth after thermal stimulation,No history of spontaneous pain,Sensitivity to percussion,C,'C' [Shobha Tandon 1st ed 336],
Pedodontics,4. PEDIATRIC ENDODONTICS,18,Cvek pulpotomy refers to:,Partial pulpotomy,Cervical pulpotomy,Glutaraldehyde pulpotomy,Formocresol pulpotomy,A,"'A' [Check Explanation Below]
Cvek partial pulpotomy is indicated when exposure is less than 3mm and less than 48 hours. Only 2-3 mm of pulp is removed from exposed site. The principle behind this is the tooth becomes weaker when entire pulp is removed.",
Pedodontics,4. PEDIATRIC ENDODONTICS,19,"On the day following a formocresol pulpotomy of a mandibular molar, a three year old patient returned with a large ulcer near the midline of the lower lip. What is the probable cause of the ulcer?",Lip biting by the patient,Allergy to the anaesthetic solution,Pressure by the rubber dam frame,Leakage of formocresol on the lip,A,"'A' [Shobha Tandon 1st ed 469]
The numb feeling following the anaesthetic procedure may result in lip biting by the child patient.",
